,ID,geometry,reichsbank,distance,count
599,20603,"POLYGON ((470815.069664193 5382418.5727558555, 471024.61966440675 5383163.639423283, 471723.11966511933 5382895.881089676, 472060.7279987971 5382663.047756105, 471874.46133194043 5382185.739422285, 471886.10299861897 5381999.472755428, 471769.68633183354 5381894.697755321, 471327.3029980489 5381929.622755357, 470943.12799765693 5382360.364422463, 470815.069664193 5382418.5727558555))",0,44546.76137288173,0
600,20604,"POLYGON ((472595.88086392666 5375956.356343014, 472665.73086399783 5376235.756343299, 472072.0058633922 5376410.3813434765, 471594.6975295719 5376526.798010262, 471780.9641964289 5376643.214677048, 472211.70586353476 5376701.423010441, 472444.5391971055 5376852.764677261, 472351.4058636773 5377306.789677724, 472782.1475307832 5377493.056344581, 472898.56419756863 5377621.114678044, 472910.2058642472 5377760.8146781875, 472910.2058642472 5377912.156345009, 473049.9058643898 5377993.648011758, 473224.53086456785 5377819.023011579, 473480.6475314957 5377714.248011474, 473748.40586510225 5377493.056344581, 473992.88086535165 5377120.523010868, 474155.8641988511 5376934.256344011, 474342.1308657078 5376771.273010512, 474703.02253274265 5376654.856343726, 474633.1725326713 5376468.58967687, 474609.88919931423 5376293.964676692, 474470.18919917167 5376026.2063430855, 474342.1308657079 5375944.714676335, 474097.6558654584 5375933.073009657, 473911.38919860177 5376061.131343122, 473713.4808650665 5375991.28134305, 472921.8475309258 5375979.639676372, 472595.88086392666 5375956.356343014))",0,41604.38880804642,0
601,20605,"POLYGON ((472274.52428318665 5386589.763432071, 472305.2029990472 5386295.247759812, 472246.99466565385 5385957.639426131, 472107.2946655108 5385561.822759062, 472084.01133215387 5385317.347758812, 472142.2196655471 5384863.3227583505, 472270.27799901064 5384607.20609142, 472351.7696657606 5384257.956091067, 472666.0946660811 5383687.514423816, 472805.79466622416 5383582.73942371, 472887.28633297415 5383210.206089997, 473189.96966661507 5382919.164423033, 473224.8946666514 5382686.331089463, 472992.061333081 5382372.0060891425, 472631.16966604465 5382360.364422463, 472060.72799879714 5382663.047756106, 471723.11966512003 5382895.881089676, 471024.6196644065 5383163.639423283, 470500.74466387276 5383559.456090353, 470139.8529968386 5384164.822757637, 469802.2446631592 5384525.714424672, 470151.494663516 5384560.639424708, 470349.40299705224 5385003.022758491, 470873.2779975861 5385084.514425241, 470978.0529976929 5385398.839425562, 471257.4529979769 5385887.789426061, 471385.51133144053 5385783.014425955, 471490.2863315496 5385771.372759275, 471723.11966512 5385934.356092776, 471886.1029986201 5386225.397759738, 471955.95299869037 5386434.947759952, 471990.87799872685 5386795.839426989, 472142.2196655471 5387005.389427202, 472246.9946656539 5386854.04776038, 472274.52428318665 5386589.763432071))",0,44814.49845836956,0
602,20606,"POLYGON ((465331.84465859924 5384292.881091101, 465564.67799217004 5384141.53942428, 465762.5863257051 5384071.689424209, 465948.8529925619 5383897.0644240305, 465948.85299256194 5383640.947757103, 466018.70299263316 5383524.531090317, 466286.46132623975 5383454.681090245, 466600.78632656037 5383361.547756818, 467008.24466030934 5383198.564423319, 467159.5863271304 5382954.089423069, 467287.64466059435 5382849.314422962, 467473.9113274511 5382569.914422677, 467508.83632748656 5382313.797755749, 467427.34466073685 5381813.206088571, 467194.5113271643 5381845.22067193, 467054.81132702174 5381787.012338537, 466915.1113268789 5381670.595671752, 466868.5446601646 5381461.0456715375, 466752.127993379 5381367.912338109, 466624.069659915 5381472.687338216, 466402.87799302227 5381612.387338359, 465867.36132580845 5381635.670671716, 465646.16965891584 5381740.445671823, 465424.9779920232 5382194.470672287, 465564.6779921659 5383009.387339785, 465553.0363254875 5383265.504006715, 465366.7696586305 5383521.6206736425, 463969.7696572033 5384452.954007927, 463713.652990275 5384581.012341391, 463515.7446567396 5384755.63734157, 464097.8279906675 5384778.920674927, 464598.4196578456 5385081.604008569, 464749.76132466685 5384778.920674926, 465040.8029916308 5384487.879007963, 465331.84465859924 5384292.881091101))",0,48696.1602790898,0
603,20607,"POLYGON ((468812.7029954836 5376888.7810835475, 468940.7613289476 5377028.481083689, 469487.91966283915 5376830.572750155, 469697.4696630528 5377203.106083868, 469744.036329767 5377598.922750939, 469860.45299655246 5377726.981084403, 470058.3613300877 5377796.831084475, 470326.11966369423 5377726.981084403, 470558.952997265 5377540.714417545, 470768.5029974788 5377249.672750581, 471036.2613310853 5377272.956083939, 471455.361331513 5376981.914416975, 471594.6975295719 5376526.798010262, 472072.0058633922 5376410.3813434765, 472665.73086399783 5376235.756343299, 472595.88086392666 5375956.356343014, 472293.1975302846 5375921.431342979, 471967.2308632855 5375665.314676051, 471699.47252967895 5375141.4396755155, 471489.9225294652 5374955.17300866, 471245.44752921595 5374675.7730083745, 470768.13919539563 5374536.073008233, 470611.3404973215 5374563.35816449, 470017.61549671483 5374179.183164097, 469621.7988296439 5374016.199830598, 469447.1738294655 5374144.258164062, 469435.532162787 5374737.983164669, 469307.47382932267 5375203.649831811, 468795.24049546616 5376065.133166024, 469260.90716260864 5376542.441499845, 468812.7029954836 5376888.7810835475))",0,41186.20167846704,0
604,20608,"POLYGON ((475116.6655019241 5384854.591508337, 475634.7196691201 5384615.937341426, 476053.8196695481 5384557.729008033, 476263.36966976215 5384394.745674533, 476275.0113364408 5383835.945673962, 476449.636336608 5383734.08109053, 476275.01133642974 5383501.24775696, 476100.3863362516 5383280.056090068, 475914.11966939486 5383256.772756711, 475809.344669288 5383070.506089854, 475774.41966925235 5382709.614422819, 475576.5113357172 5382558.272755998, 475192.33633532526 5382406.931089177, 474831.4446682903 5382779.46442289, 474703.3863348264 5382884.2394229965, 474377.41966782714 5382954.089423069, 474226.0780010062 5382791.106089569, 474214.4363343276 5382593.197756033, 474063.0946675065 5382453.497755891, 473806.9780005786 5382430.214422534, 473748.7696671859 5382546.6310893195, 473585.78633368626 5382628.1227560695, 473224.8946666516 5382686.331089462, 473189.9696666159 5382919.164423033, 472887.2863329738 5383210.206089997, 472805.7946662239 5383582.73942371, 472939.6738330334 5383888.333174016, 473253.99883335456 5384167.733174303, 473475.1905002472 5384260.8665077295, 473742.9488338541 5384388.924841194, 474243.5405010321 5384435.491507908, 474592.79050138895 5384377.283174516, 474837.26550163876 5384412.208174552, 475035.17383517424 5384516.983174658, 475116.6655019241 5384854.591508337))",0,41746.94098006335,0
605,20609,"POLYGON ((475704.5696691812 5380206.656086932, 475355.31966882484 5380497.697753896, 475169.05300196813 5380579.189420646, 474796.5196682547 5381103.06442118, 474586.96966804104 5381172.914421251, 474435.6280012201 5381405.7477548225, 474435.62800121994 5381557.089421644, 474505.47800129117 5381661.8644217495, 474633.5363347552 5381778.281088536, 474738.31133486214 5381778.281088536, 474738.311334862 5381929.622755357, 474517.11966796976 5382418.5727558555, 474354.1363344702 5382534.989422641, 474214.4363343276 5382593.197756033, 474226.0780010062 5382791.106089569, 474377.41966782714 5382954.089423069, 474703.3863348264 5382884.2394229965, 474831.4446682903 5382779.46442289, 475192.33633532526 5382406.931089177, 475576.5113357172 5382558.272755998, 475774.41966925235 5382709.614422819, 475809.344669288 5383070.506089854, 475914.11966939486 5383256.772756711, 476100.3863362516 5383280.056090068, 476275.01133642974 5383501.24775696, 476449.636336608 5383734.08109053, 476577.6946700719 5383547.814423674, 476996.7946704994 5382465.139422569, 477194.7030040347 5382302.15608907, 477415.8946709269 5382197.381088963, 477765.1446712833 5382150.814422249, 477741.8613379262 5381813.206088571, 477660.3696711765 5381231.122754644, 477602.16133778373 5380742.172754145, 477706.9363378905 5380416.206087146, 477241.26967074885 5380288.147753682, 476996.7946704994 5380136.806086861, 476752.31967025 5380323.072753718, 476216.80300303706 5380439.489420503, 476007.25300282316 5380439.489420503, 475704.5696691812 5380206.656086932))",0,39778.08239814009,0
606,20610,"POLYGON ((478021.2613382247 5388585.745678815, 477951.4113381533 5388841.862345743, 478102.7530049745 5389016.487345922, 478312.3030051887 5389074.695679314, 478580.06133879547 5389097.979012672, 478906.0280057952 5388958.279012529, 479394.97800629464 5388946.6373458505, 479488.1113397232 5388969.920679208, 479569.60300647316 5388760.370678994, 479720.94467329443 5388539.179012102, 479651.0946732229 5388236.495678458, 479697.6613399372 5388061.87067828, 479569.60300647304 5387898.88734478, 479406.6196729732 5387479.787344352, 479313.4863395447 5387375.012344245, 479197.0696727592 5387328.445677531, 478940.9530058309 5387258.59567746, 478917.6696724737 5386944.270677138, 479476.4696730446 5386897.704010424, 479499.75300640176 5385035.037341855, 479523.0363397588 5384825.487341641, 479790.7946733658 5384499.52067464, 480070.19467365113 5384010.570674141, 480221.53634047246 5383544.904006999, 479464.82800636603 5383556.545673678, 479185.42800608044 5383533.26234032, 478975.87800586654 5383405.204006856, 478847.81967240234 5383463.412340249, 478684.8363389025 5383777.73734057, 478580.0613387955 5383894.154007356, 478475.28633868846 5384173.554007641, 478463.64467201 5384394.745674534, 478172.60300504585 5385081.604008569, 477974.69467151025 5385361.004008854, 477613.8030044751 5385675.329009175, 477543.95300440374 5385861.595676032, 477590.51967111795 5386187.562343032, 477776.78633797495 5386408.754009925, 478044.5446715817 5386525.17067671, 478323.9446718673 5386595.020676781, 478626.62800550973 5386979.195677174, 478475.28633868846 5387619.487344495, 478382.15300526 5387805.754011352, 478254.0946717959 5387863.962344744, 478207.5280050815 5388026.945678244, 478207.5280050816 5388178.287345066, 478277.3780051529 5388306.34567853, 478021.2613382247 5388585.745678815))",0,38628.493745632026,0
607,20611,"POLYGON ((473965.9434137204 5378958.937280351, 473795.33633389894 5378914.431085614, 473620.71133372164 5378844.581085543, 473446.0863335444 5378646.672752007, 473318.0280000786 5378437.122751795, 473236.53633333085 5378087.872751439, 473049.9058643898 5377993.648011759, 472910.20586424664 5377912.156345009, 472910.20586424664 5377760.814678188, 472898.5641975694 5377621.114678046, 472782.1475307831 5377493.056344582, 472351.40586367634 5377306.789677725, 472444.53919710586 5376852.764677263, 472211.70586353546 5376701.4230104415, 471780.9641964289 5376643.214677048, 471594.6975295719 5376526.798010262, 471455.3613315132 5376981.914416975, 471036.26133108605 5377272.956083939, 470768.50299747934 5377249.672750583, 470558.9529972657 5377540.714417545, 470826.71133087267 5377668.77275101, 470896.561330943 5377843.397751187, 470838.35299755 5378087.872751437, 471024.6196644065 5378367.272751723, 470966.4113310133 5378623.38941865, 470791.7863308361 5378879.506085577, 470302.8363303364 5379438.306086148, 470279.5529969795 5379659.497753041, 470198.06133022933 5379752.631086468, 469837.16966319556 5379845.764419897, 469802.24466315925 5379997.106086718, 469662.54466301826 5380288.147753682, 469685.8279963751 5380602.472754002, 469813.8863298387 5380695.606087431, 470104.92799680226 5380683.964420752, 470756.86133079964 5380509.339420575, 471187.6029979065 5380462.772753859, 471641.62799836986 5380509.339420575, 471839.53633190395 5380625.756087361, 472060.72799879714 5380881.872754288, 472293.56133236754 5380928.439421002, 472386.694665797 5380835.306087575, 472642.8113327242 5380998.289421072, 472945.4946663673 5380963.364421038, 473061.91133315145 5380858.589420931, 473061.9113331514 5380614.114420681, 473224.8946666513 5380183.3727535745, 473248.1780000081 5379892.331086611, 473189.96966661495 5379729.347753111, 473213.25299997185 5379508.15608622, 473469.3696669012 5379286.964419328, 473655.63633375807 5379217.114419257, 473865.18633397156 5379193.831085898, 473965.9434137204 5378958.937280351))",0,43390.64949678896,0
608,20612,"POLYGON ((481385.7030083101 5382523.347755963, 481420.62800834654 5382383.647755819, 481734.95300866687 5381883.056088642, 481886.2946754873 5381463.956088218, 481991.06967559404 5380183.372753577, 481758.2363420237 5380078.59775347, 481606.89467520325 5379578.006086291, 480768.69467434677 5379834.122753218, 480349.59467391943 5379880.689419932, 479592.88633981533 5380020.389420074, 479499.7530063858 5379834.122753218, 479266.9196728154 5379869.047753254, 478987.51967253134 5379892.331086611, 479022.4446725655 5380055.3144201115, 478999.16133920866 5380660.681087395, 479476.469673029 5380509.339420575, 479872.28634009924 5380951.722754358, 480140.04467370606 5381114.706087858, 480291.3863405265 5381580.372754999, 480256.46134049236 5381964.547755391, 480186.61134041956 5382197.381088963, 480314.6696738833 5382337.081089105, 480547.5030074557 5382406.931089177, 480582.42800749006 5382604.839422713, 480314.66967388336 5382802.7477562465, 480140.04467370606 5382860.95608964, 480105.1196736696 5383035.581089817, 480314.66967388324 5383058.864423176, 480466.0113407059 5383023.93942314, 480722.12800763303 5382732.897756176, 481385.7030083101 5382523.347755963))",0,35136.26235574682,0
609,20614,"POLYGON ((468405.2446617346 5384490.789424636, 468323.7529949848 5384281.239424422, 467974.5029946285 5383838.856090638, 467858.08632784314 5383838.856090638, 467741.6696610577 5383931.989424067, 467555.402994201 5384060.047757531, 466856.90299348836 5384164.822757637, 466635.71132659604 5383990.197757459, 466565.86132652475 5383827.214423959, 466600.78632656037 5383361.547756818, 466286.46132623975 5383454.681090245, 466018.70299263316 5383524.531090317, 465948.85299256194 5383640.947757103, 465948.8529925619 5383897.0644240305, 465762.5863257051 5384071.689424209, 465564.67799217004 5384141.53942428, 465331.84465859924 5384292.881091101, 465355.12799195625 5384514.072757994, 465261.9946585279 5384746.906091564, 465692.73632563394 5384793.472758278, 466111.8363260615 5384735.264424886, 466088.55299270456 5384933.172758421, 466135.11965941865 5385340.63109217, 466100.19465938304 5385748.08942592, 465529.7529921345 5385806.297759311, 465750.94465902675 5385980.92275949, 466181.6863261328 5386097.339426275, 466705.5613266673 5386097.339426275, 467252.71966055874 5386004.2060928475, 467636.89466095075 5385200.931092028, 467858.08632784296 5384863.32275835, 468114.202994771 5384665.414424814, 468405.2446617346 5384490.789424636))",0,49639.51326773231,0
610,20615,"POLYGON ((460151.3029866358 5385069.962341892, 460267.7196534213 5385186.379008678, 460256.07798674284 5385337.720675499, 459883.54465302883 5385442.495675605, 459673.9946528148 5386082.7873429265, 460174.58631999296 5386106.070676284, 460407.4196535641 5386187.562343033, 460453.98632027826 5386408.754009926, 460582.04465374246 5386595.020676782, 461175.769654349 5386851.13734371, 461327.11132117035 5386432.037343282, 461909.19465509825 5385884.87900939, 462433.06965563365 5385372.645675534, 462689.18632256176 5385349.362342177, 462922.019656133 5385442.495675605, 463154.8529897041 5385326.07900882, 463515.7446567396 5384755.63734157, 463713.652990275 5384581.012341391, 463969.7696572033 5384452.954007927, 465366.7696586305 5383521.6206736425, 465553.0363254875 5383265.504006715, 465564.6779921659 5383009.387339785, 465424.9779920232 5382194.470672287, 464720.6571579703 5382200.291505624, 464150.21549072093 5382246.858172338, 463544.8488234357 5382444.766505874, 462997.69048954354 5382863.866506303, 462904.55715611513 5383306.249840087, 462718.29048925807 5383585.649840372, 461845.16548836615 5384237.583174372, 461449.3488212951 5384423.849841229, 461216.51548772387 5384377.283174515, 461076.81548758113 5384249.224841051, 460890.54882072425 5383736.991507193, 460151.3029866358 5385069.962341892))",0,50520.61661786405,0
611,20616,"POLYGON ((466402.87799302227 5381612.387338359, 466624.069659915 5381472.687338216, 466752.127993379 5381367.912338109, 466868.5446601646 5381461.0456715375, 466915.1113268789 5381670.595671752, 467054.81132702174 5381787.012338537, 467194.5113271643 5381845.22067193, 467427.34466073685 5381813.206088571, 467706.74466102186 5381685.147755107, 468032.7113280211 5381487.239421573, 468533.30299519846 5381277.689421358, 468882.55299555487 5381207.839421287, 468882.552995555 5380928.439421002, 468376.140495038 5380302.69983702, 467991.9654946455 5379848.674836556, 467840.6238278242 5379639.1248363415, 467642.7154942888 5379778.824836485, 466967.4988269323 5380663.591504055, 466699.74049332546 5380884.783170949, 466402.87799302227 5381612.387338359))",0,46342.924852615775,0
612,20617,"POLYGON ((470978.05299769255 5385398.839425563, 470762.68216414284 5386135.174842979, 470669.5488307144 5386321.441509835, 470331.94049703615 5386530.99151005, 470238.8071636077 5386728.899843585, 470215.5238302506 5387136.358177335, 470134.03216350067 5387369.1915109055, 468853.4488288591 5388731.266512297, 468329.57382832386 5389173.649846083, 468364.49882835953 5389278.42484619, 468702.1071620379 5389266.783179511, 468993.1488290018 5389185.291512761, 469237.62382925156 5389033.94984594, 469784.7821631439 5388533.358178761, 470075.8238301078 5388137.541511691, 470320.2988303576 5388032.766511584, 470681.1904973929 5387613.666511156, 470867.45716424985 5387706.799844584, 471100.29049782106 5387497.24984437, 471239.99049796374 5387276.058177478, 471600.88216499914 5387322.6248441925, 471926.8488319988 5387136.358177335, 472142.21966554696 5387005.389427202, 471990.8779987259 5386795.839426988, 471955.95299869025 5386434.947759953, 471886.102998619 5386225.397759739, 471723.1196651194 5385934.356092776, 471490.28633154853 5385771.372759276, 471385.5113314416 5385783.014425955, 471257.4529979776 5385887.789426061, 470978.05299769255 5385398.839425563))",0,46439.73331825643,0
613,20618,"POLYGON ((479488.1113397232 5388969.920679208, 480093.4780070083 5389109.620679351, 480174.9696737582 5389377.379012958, 479849.00300675846 5389493.7956797425, 479779.1530066872 5389645.137346564, 479895.56967347284 5389714.987346635, 480221.53634047246 5389749.912346671, 480652.2780075791 5389517.0790131, 480500.9363407578 5389051.412345958, 480640.63634090056 5388934.995679172, 480838.5446744361 5388632.312345529, 480861.82800779317 5388376.195678601, 481164.51134143583 5388271.420678494, 481327.49467493553 5388667.237345565, 481211.07800815004 5388876.787345779, 481246.0030081857 5389132.904012707, 481630.17800857814 5388993.204012565, 481816.4446754351 5389016.487345922, 481979.4280089349 5389167.829012743, 481991.0696756135 5389342.454012922, 481932.8613422206 5389505.437346421, 482771.06134307693 5390157.370680421, 482736.13634304126 5390599.754014206, 482805.98634311266 5391077.062348026, 482980.61134329106 5391146.912348097, 483783.88634411176 5391240.045681527, 483993.43634432566 5391135.270681419, 484086.5696777542 5390949.004014563, 484214.6280112184 5390867.512347813, 484645.36967832514 5391007.212347955, 484819.9946785035 5390995.570681277, 485332.2280123601 5391216.762348169, 485448.64467914565 5391472.879015098, 485448.64467914565 5391798.845682098, 485646.5530126812 5391763.920682061, 485960.8780130023 5391531.087348491, 486310.1280133591 5391018.854014634, 486414.9030134662 5390797.6623477405, 486694.3030137516 5390774.379014384, 486705.9446804303 5390634.679014241, 486717.5863471087 5390099.162347028, 486170.4280132165 5389924.537346849, 485704.761346074 5389738.270679993, 485460.2863458242 5389598.57067985, 485308.944679003 5389412.304012992, 485239.09467893146 5389132.904012707, 485297.30301232444 5388364.554011922, 485239.09467893164 5388026.945678244, 485378.7946790743 5387782.470677994, 485169.2446788602 5387444.862344316, 484785.0696784678 5387188.745677388, 483644.18634396896 5386862.779010388, 482631.3613429343 5386792.929010317, 481630.1780085782 5386920.987343781, 481408.9863416855 5387957.095678173, 480838.544674436 5388073.512344958, 480559.1446741507 5387968.737344852, 480221.53634047235 5388364.554011922, 480011.9863402583 5388748.729012315, 479569.60300647316 5388760.370678994, 479488.1113397232 5388969.920679208))",0,33837.02431068709,0
614,20619,"POLYGON ((473038.26419771055 5371704.237588675, 472735.5808640682 5371890.504255531, 472386.3308637119 5372006.920922317, 472002.1558633198 5372030.204255675, 471955.5891966056 5372379.454256031, 471874.09752985573 5372565.720922887, 471722.75586303463 5372612.287589601, 471187.23919582146 5372402.737589387, 471012.61419564334 5372391.095922709, 470837.9891954651 5372507.512589494, 470360.6808616445 5373473.770923813, 470651.7225286102 5374023.839674377, 470779.7808620743 5374303.239674661, 470768.13919539563 5374536.073008233, 471245.44752921595 5374675.7730083745, 471489.9225294652 5374955.17300866, 471699.47252967895 5375141.4396755155, 471967.2308632855 5375665.314676051, 472293.1975302846 5375921.431342979, 472595.88086392666 5375956.356343014, 472921.8475309258 5375979.639676372, 473713.4808650665 5375991.28134305, 473911.38919860177 5376061.131343122, 474097.6558654584 5375933.073009657, 474342.1308657079 5375944.714676335, 474470.18919917167 5376026.2063430855, 474609.88919931423 5376293.964676692, 474633.1725326713 5376468.58967687, 474703.02253274265 5376654.856343726, 474982.4225330275 5376328.889676727, 475110.48086649156 5376130.981343192, 475168.6891998843 5375944.714676335, 475343.3142000623 5375653.673009372, 475750.7725338113 5375292.781342338, 476111.6642008461 5375059.948008766, 476367.780867775 5375068.679258775, 476402.7058678106 5374370.179258062, 476321.2142010607 5373951.0792576345, 476181.5142009173 5373383.548007057, 475948.68086734647 5372976.089673308, 475157.0475332057 5372801.46467313, 474819.439199528 5372591.914672916, 474505.1141992074 5372300.873005953, 474214.0725322438 5372359.081339345, 473457.3641981382 5372193.187589176, 473247.81419792434 5371797.370922106, 473038.26419771055 5371704.237588675))",0,39257.94213253763,0
615,20620,"POLYGON ((478254.09057076834 5375362.415629025, 478614.98633881693 5375270.58941523, 478789.61133899505 5375561.631082194, 479010.8030058874 5375608.197748909, 479290.2030061724 5375491.781082123, 479604.52800649306 5375515.064415479, 480174.9696737416 5375328.7977486225, 480454.3696740267 5375363.722748659, 480850.1863410972 5375212.381081837, 481106.3030080252 5375200.7394151585, 481537.04467513127 5375270.58941523, 481618.53634188103 5375177.456081802, 481433.3610812774 5374717.974050082, 480199.3444133516 5374461.857383154, 480082.927746566 5374240.665716262, 479954.8694131023 5374170.815716189, 479570.6944127101 5373844.849049191, 479534.31420433975 5374032.570924384, 478254.09057076834 5375362.415629025))",0,34858.761595432945,0
616,20621,"POLYGON ((477706.9363378905 5380416.206087146, 477602.16133778373 5380742.172754145, 477660.3696711765 5381231.122754644, 477741.8613379262 5381813.206088571, 477765.1446712833 5382150.814422249, 477823.353004676 5382465.139422569, 479045.72800592304 5382476.781089248, 479464.82800635067 5382558.272755998, 479394.9780062793 5382395.289422498, 479127.21967267286 5382104.247755535, 478964.2363391733 5382057.681088822, 478719.76133892377 5381824.84775525, 478510.2113387101 5381289.331088036, 478533.4946720672 5381126.347754537, 478673.1946722097 5381114.706087858, 478917.669672459 5380963.364421038, 478999.1613392089 5380660.681087395, 479022.4446725661 5380055.3144201115, 478987.5196725303 5379892.331086611, 478684.8363388882 5379869.047753255, 478498.56967203144 5379799.197753184, 478335.5863385318 5379706.064419755, 478219.1696717465 5379612.931086327, 478102.7530049611 5379461.589419506, 478032.9030048897 5379752.631086469, 477706.9363378905 5380416.206087146))",0,37518.23825821323,0
617,20622,"POLYGON ((475902.4780027164 5378413.839418436, 475995.61133614375 5378413.839418436, 476088.172128589 5378302.766467504, 476170.23633632314 5378204.289418223, 476275.0113364299 5377994.739418008, 476251.7280030732 5377843.39775119, 475960.68633610936 5377494.147750832, 475809.3446692869 5377261.314417262, 475878.83086727525 5377027.389677438, 475599.4308669912 5376701.4230104415, 475238.539199955 5376666.498010404, 474703.0225327416 5376654.856343728, 474342.1308657075 5376771.273010512, 474155.8641988509 5376934.256344011, 473992.88086535083 5377120.523010869, 473748.40586510324 5377493.056344582, 473480.64753149654 5377714.248011473, 473224.53086456703 5377819.023011579, 473049.9058643898 5377993.648011759, 473236.53633333085 5378087.872751439, 473318.0280000786 5378437.122751795, 473446.0863335444 5378646.672752007, 473620.71133372164 5378844.581085543, 473795.33633389894 5378914.431085614, 473965.9434137204 5378958.937280351, 474063.0946675056 5378984.281085687, 474307.56966775534 5378984.281085688, 474447.26966789865 5378879.506085579, 474645.17800143274 5378867.864418901, 475087.56133521895 5378751.447752116, 475378.60300218244 5378588.464418616, 475774.4196692528 5378413.839418436, 475902.4780027164 5378413.839418436))",0,40366.71694083685,0
618,20623,"POLYGON ((474505.1141992074 5372300.873005953, 474621.53086599277 5371800.2813387755, 474866.0058662422 5371357.898004991, 474982.4225330276 5371008.648004634, 475343.3142000624 5370275.223003887, 475483.01420020487 5369728.064669995, 475634.35586702585 5369413.739669674, 475855.5475339181 5369227.4730028175, 476148.04440921784 5369188.182377773, 476136.40274253924 5368664.307377239, 474866.0058662424 5368642.479252217, 474051.08919874404 5369771.720920036, 473923.0308652801 5370214.10425382, 473492.2891981738 5370866.037587819, 473329.3058646743 5371261.854254889, 473038.26419771055 5371704.237588675, 473247.81419792434 5371797.370922106, 473457.3641981382 5372193.187589176, 474214.0725322438 5372359.081339345, 474505.1141992074 5372300.873005953))",0,35715.752796248526,0
619,20624,"POLYGON ((479464.82800635067 5382558.272755998, 479581.24467313616 5382872.597756319, 479767.5113399928 5383128.714423247, 479895.5696734567 5383221.8477566745, 480011.98634024215 5383186.922756639, 480105.11967367056 5383035.581089818, 480140.0446737062 5382860.95608964, 480314.6696738843 5382802.747756247, 480582.42800749064 5382604.839422712, 480547.50300745515 5382406.931089177, 480314.66967388423 5382337.081089105, 480186.61134042026 5382197.381088963, 480256.46134049154 5381964.547755391, 480291.3863405272 5381580.372755, 480140.0446737062 5381114.706087858, 479872.2863400996 5380951.722754359, 479476.4696730292 5380509.339420575, 478999.1613392089 5380660.681087395, 478917.669672459 5380963.364421038, 478673.1946722097 5381114.706087858, 478533.4946720672 5381126.347754537, 478510.2113387101 5381289.331088036, 478719.76133892377 5381824.84775525, 478964.2363391733 5382057.681088822, 479127.21967267286 5382104.247755535, 479394.9780062793 5382395.289422498, 479464.82800635067 5382558.272755998))",0,36497.84554755429,0
620,20625,"POLYGON ((478102.7530049611 5379461.589419506, 478091.11133828247 5379158.906085864, 478056.18633824674 5379007.564419042, 477963.0530048185 5378809.656085507, 477706.93633789045 5378588.464418615, 476926.9446704282 5378262.497751616, 476752.31967025 5378309.06441833, 476554.41133671475 5378437.122751794, 476414.7113365723 5378460.40608515, 476286.6530031083 5378460.40608515, 476088.1721285889 5378302.766467504, 475995.61133614456 5378413.839418437, 475902.47800271644 5378413.839418437, 475914.1196693949 5378693.239418722, 475890.8363360379 5378879.506085578, 475786.06133593095 5379030.8477524, 475762.77800257393 5379228.756085935, 475890.83633603784 5379356.814419399, 475972.32800278766 5379461.589419506, 475972.3280027877 5379589.6477529695, 475704.5696691812 5380206.656086932, 476007.25300282316 5380439.489420503, 476216.80300303706 5380439.489420503, 476752.31967025 5380323.072753718, 476996.7946704994 5380136.806086861, 477241.26967074885 5380288.147753682, 477706.9363378905 5380416.206087146, 478032.9030048897 5379752.631086469, 478102.7530049611 5379461.589419506))",0,38514.49122017428,0
621,20626,"POLYGON ((476205.16133636935 5386222.487343066, 476391.42800322623 5386315.620676496, 476635.90300347604 5386280.69567646, 476903.66133708286 5386164.279009675, 477346.0446708682 5385908.162342747, 477543.95300440374 5385861.595676032, 477613.8030044751 5385675.329009175, 477974.69467151025 5385361.004008854, 478172.60300504585 5385081.604008569, 478463.64467201 5384394.745674534, 478475.28633868846 5384173.554007641, 478580.0613387955 5383894.154007356, 478684.8363389025 5383777.73734057, 478847.81967240234 5383463.412340249, 478975.87800586654 5383405.204006856, 479150.5030060449 5383288.78734007, 479499.7530064017 5383312.070673428, 479895.5696734567 5383221.8477566745, 479767.5113399928 5383128.714423247, 479581.24467313616 5382872.597756319, 479464.82800635067 5382558.272755998, 479045.72800592304 5382476.781089248, 477823.353004676 5382465.139422569, 477765.1446712833 5382150.814422249, 477415.8946709269 5382197.381088963, 477194.7030040347 5382302.15608907, 476996.7946704994 5382465.139422569, 476577.6946700719 5383547.814423674, 476449.636336608 5383734.08109053, 476275.0113364408 5383835.945673962, 476263.36966976215 5384394.745674533, 476263.36966976215 5384592.654008069, 476333.21966983355 5384767.279008248, 476589.33633676183 5385046.679008533, 476600.97800344037 5385361.004008854, 476531.128003369 5385698.612342533, 476414.71133658354 5386012.937342853, 476205.16133636935 5386222.487343066))",0,39018.72207886832,0
