ID,reichsbank,distance
10806.0,0,16071.604765712644
10807.0,0,9279.776102102991
10808.0,0,25850.47679585308
10809.0,0,16718.820697129813
10810.0,0,23624.316619857836
10811.0,0,14926.318875108358
10812.0,0,12964.33856474439
10813.0,0,13695.654314822705
10814.0,0,6265.143842180404
10815.0,0,20972.13492403108
10816.0,0,24129.87275698581
10817.0,0,24710.479042699826
10818.0,0,9636.460209090264
10819.0,0,27263.30747257926
10820.0,0,21391.65016428339
10821.0,0,18709.077178331016
10822.0,0,18457.31610003073
10823.0,0,13750.29789350414
10824.0,0,14685.236941709061
10825.0,0,23608.971974517255
10827.0,0,28155.331841848736
10901.0,0,12408.800158394306
10902.0,0,9578.948439151358
10903.0,0,13495.2454827167
10904.0,0,16486.068663958267
10905.0,0,17436.163815061624
10906.0,0,17717.84000328998
10908.0,0,16864.31234409334
10909.0,0,15364.868280625204
10911.0,0,8796.104164514934
10912.0,0,15277.46261126131
10913.0,0,10899.355094416755
10914.0,0,11631.959778538088
10915.0,0,14922.018674143785
10918.0,0,14885.878026752043
10919.0,0,12852.674895801898
10920.0,0,7220.9785272382205
10921.0,0,15840.415869501532
11001.0,0,17207.06976330625
11002.0,0,18242.0209326959
11003.0,0,20894.56920231435
11004.0,0,11218.109986863861
11005.0,0,13469.090268853042
11006.0,0,20328.20855588054
11007.0,0,20268.888178323232
11008.0,0,18270.872335859516
11009.0,0,17129.73495537391
11010.0,0,16323.49277481456
11011.0,0,17698.870513605685
11012.0,0,17201.365604733473
11013.0,0,21077.50762112959
11014.0,0,19189.715066882436
11015.0,0,18920.233285745006
11016.0,0,15578.597938322968
11017.0,0,20050.825314963524
11019.0,0,16011.26377614368
11020.0,0,13482.009857076178
11021.0,0,19026.50074585022
11022.0,0,21630.74538222448
11023.0,0,14244.941266537595
11024.0,0,20264.269492551462
11025.0,0,17772.58084535974
11026.0,0,13165.767277584864
11101.0,0,34358.00408756398
11102.0,0,31595.138716232577
11103.0,0,28714.09331741065
11104.0,0,30342.758056278966
11105.0,0,33505.64856287612
11106.0,0,31871.49741563794
11108.0,0,25827.951405596552
11109.0,0,27834.639850351712
11110.0,0,38176.00183412749
11111.0,0,35441.72882982204
11112.0,0,32065.125487091962
11113.0,0,28271.187089368075
11114.0,0,37928.86000628062
11115.0,0,34274.42635204363
11116.0,0,28188.632224567067
11117.0,0,33722.60038272858
11119.0,0,28008.02586414134
11120.0,0,25556.826097593603
11121.0,0,28167.25350586388
11122.0,0,27280.009841350253
11123.0,0,28981.77468315272
11124.0,0,30728.500505661134
11201.0,0,5872.452892881054
11202.0,0,15629.384827524895
11206.0,0,14764.728146373292
11207.0,0,15558.671522223183
11208.0,0,12126.48236982787
11209.0,0,9659.877666292976
11210.0,0,12902.157574435767
11211.0,0,12352.841900306503
11212.0,0,5678.95410080973
11213.0,0,16552.04713635825
11214.0,0,17309.01214769573
11216.0,0,16692.306230158003
11218.0,0,26809.621476247732
11219.0,0,9402.714152824543
11220.0,0,18719.59573444267
11221.0,0,13586.603448266174
11222.0,0,19894.42875338098
11223.0,0,22903.462653858976
11224.0,0,12403.281224475933
11225.0,0,13999.91302927809
11226.0,0,10875.552454303837
11227.0,0,11994.814022962124
11228.0,0,25309.627774198358
11229.0,0,26225.685305565443
11230.0,0,19148.660821721194
11231.0,0,17873.263488124372
11232.0,0,13727.8207689581
11233.0,0,24371.224229130486
11234.0,0,19547.990955338115
11301.0,1,0.0
11401.0,0,10924.228959514285
11402.0,0,6597.418710924732
11403.0,0,13584.049619570416
11406.0,0,11228.495096122328
11409.0,0,12591.32182748513
11413.0,0,10686.595518977974
11414.0,0,7544.844992571881
11415.0,0,12139.126846143246
11417.0,0,14399.6633511614
11418.0,0,9205.29042209538
11420.0,0,5487.108061981206
11421.0,0,6374.700642345006
11422.0,0,14656.403989616056
11423.0,0,13607.18858652892
11425.0,0,9477.550749196951
11426.0,0,15805.619600782802
11431.0,0,10566.313266723033
11501.0,0,22589.81310405876
11502.0,0,22519.158637639426
11503.0,0,18964.67323443521
11504.0,0,25346.906141690553
11505.0,0,19411.213285975693
11506.0,0,25532.648026923776
11507.0,0,20891.37906776047
11508.0,0,17215.548229945307
11509.0,0,21520.474015615353
11510.0,0,24592.135994099604
11511.0,0,23340.351555702462
11513.0,0,21103.62048082685
11514.0,0,27927.31798931635
11515.0,0,21905.855391428726
11516.0,0,20376.154021886116
11517.0,0,19536.405322924566
11518.0,0,25090.004321650435
11519.0,0,23094.602815711998
11520.0,0,18322.623609974547
11521.0,0,18441.26088744282
11522.0,0,19939.34550568531
11601.0,0,9673.750253391878
11602.0,0,16979.778906239775
11603.0,0,8945.13794006688
11604.0,0,15700.341342437658
11605.0,0,15225.398805649404
11606.0,0,13552.144508124677
11607.0,0,15665.20581250919
11608.0,0,17597.01960400337
11609.0,0,12950.047811585904
11610.0,0,7339.006854809294
11611.0,0,10167.874158021814
11612.0,0,12970.041017613274
11613.0,0,11025.97683994751
11614.0,0,17940.140482977517
11615.0,0,12995.130144506948
11616.0,0,14698.270021479422
11617.0,0,16226.191379878466
11618.0,0,12887.149414942407
11619.0,0,10574.37033523885
11620.0,0,11821.621354334624
11621.0,0,16725.89690666746
11622.0,0,11469.304411928248
11623.0,0,18328.104903060896
11624.0,0,11742.175452566273
11625.0,0,15802.987805518593
11626.0,0,19096.8236886848
11627.0,0,16952.68938587971
11628.0,0,14399.612144766465
11629.0,0,18513.0747726657
11630.0,0,14319.832213428002
11631.0,0,14557.449714468192
11632.0,0,5398.790237481161
11633.0,0,14687.367627999765
11634.0,0,6765.853481067041
11635.0,0,8842.211289395316
11636.0,0,6355.665146081368
11637.0,0,7302.977446746916
11638.0,0,4423.954591199987
11701.0,0,5603.197594649127
11702.0,0,12429.38407358384
11703.0,0,22968.528178808185
11704.0,0,17420.292652166103
11706.0,0,17444.46570681517
11707.0,0,12305.081845142498
11708.0,0,8983.788906217205
11709.0,0,16637.7887033072
11710.0,0,7897.773862130253
11711.0,0,15040.321211383281
11712.0,0,20856.456193176946
11714.0,0,7181.015286145949
11715.0,0,8603.299822656332
11716.0,0,10897.74303930968
11717.0,0,11084.391707438317
11718.0,0,14504.804356183473
11719.0,0,25487.39007448768
11720.0,0,19878.576441363726
11721.0,0,18379.611200692907
11723.0,0,15528.551819594746
11724.0,0,16224.650596661606
11725.0,0,14039.209187658094
11727.0,0,8397.406626806445
11728.0,0,9648.531208995251
11729.0,0,19016.43483172628
11730.0,0,10685.619852600877
11731.0,0,13890.069280172613
11732.0,0,14208.646825369267
11733.0,0,10783.009923795764
11734.0,0,10515.385153896199
11735.0,0,19829.691888424088
11738.0,0,21784.140317228623
20101.0,0,21377.857199582457
20102.0,0,29547.905921805384
20103.0,0,24405.368491132205
20105.0,0,28852.560525219564
20106.0,0,18249.13170863261
20107.0,0,23744.312100601644
20108.0,0,19585.672988790164
20109.0,0,16352.668881223457
20110.0,0,20649.887800573782
20111.0,0,17998.283906291068
20113.0,0,22225.50068971874
20114.0,0,21927.271272622405
20115.0,0,24787.866958268965
20116.0,0,26114.88254746704
20117.0,0,23921.90514844687
20118.0,0,19179.182440218854
20119.0,0,27158.0204132721
20120.0,0,22198.20176077511
20121.0,0,26810.912612649012
20122.0,0,22215.64558213386
20123.0,0,24752.681553118284
20124.0,0,29804.234923735723
20125.0,0,18743.36136934536
20127.0,0,20996.1618440416
20129.0,0,18437.375519431913
20130.0,0,31945.13475454674
20131.0,0,24213.346258148253
20201.0,0,34568.98998779434
20202.0,0,45586.044994362295
20203.0,0,50795.404900595
20204.0,0,37371.67332426905
20205.0,0,37301.22817522965
20206.0,0,29779.145538843786
20207.0,0,42742.179025918915
20208.0,0,28410.362113947423
20209.0,0,31060.582841499483
20211.0,0,40069.58302442129
20213.0,0,28644.51372657365
20214.0,0,34638.830874690364
20215.0,0,35402.19139176017
20216.0,0,48760.56963887637
20217.0,0,39259.00276520831
20218.0,0,33708.3242157098
20219.0,0,44379.65440431879
20220.0,0,32361.526749019333
20221.0,0,29351.620109445255
20222.0,0,39025.180557788975
20223.0,0,30442.38130952688
20224.0,0,48803.048252951565
20225.0,0,41102.62069737866
20226.0,0,37609.320204817035
20227.0,0,44121.08433084242
20228.0,0,40677.28878622194
20229.0,0,26157.338605475758
20230.0,0,32319.167131858772
20231.0,0,40422.585426689715
20232.0,0,41515.466543215836
20233.0,0,28660.32763958672
20234.0,0,36547.62815537605
20236.0,0,33029.17469354077
20237.0,0,38333.95596051506
20238.0,0,31953.067513707098
20239.0,0,35226.59760499551
20240.0,0,43022.62322947251
20241.0,0,38183.99640542439
20242.0,0,47644.46203237372
20301.0,0,37730.06562795095
20302.0,0,35253.26366320351
20303.0,0,47430.491899734036
20304.0,0,49803.64919248546
20305.0,0,31001.613528887014
20306.0,0,37779.31824013584
20307.0,0,34066.55594501877
20308.0,0,35299.928682456615
20309.0,0,39900.423689026706
20310.0,0,42924.705002424605
20311.0,0,43401.07657808819
20312.0,0,32607.278922229547
20313.0,0,49165.40993378955
20314.0,0,45389.29723625482
20315.0,0,38542.84487644091
20316.0,0,37471.538607451155
20317.0,0,40391.813218810224
20319.0,0,47184.428647571985
20320.0,0,35450.562401833886
20321.0,0,49842.22186163248
20322.0,0,43920.10055668819
20323.0,0,31644.24578611119
20324.0,0,31406.112995703876
20325.0,0,28626.135947457624
20326.0,0,29022.28764665353
20328.0,0,40572.96985838849
20329.0,0,44337.62527624822
20330.0,0,31849.96359022762
20332.0,0,47332.938336347965
20333.0,0,32075.517100968234
20334.0,0,33061.36571690184
20335.0,0,52169.79923699136
20336.0,0,34225.28326872955
20337.0,0,28651.976889754784
20338.0,0,40198.62927158399
20339.0,0,29217.0765388341
20340.0,0,37529.073700494875
20341.0,0,44213.89807135658
20401.0,0,24369.596940118994
20402.0,0,27050.1394447919
20403.0,0,21925.993390268683
20404.0,0,27543.68482129114
20405.0,0,17463.141785765718
20406.0,0,17253.717392058352
20407.0,0,27778.442734284727
20408.0,0,24524.592325366673
20409.0,0,28643.99659952031
20410.0,0,21777.508553075833
20411.0,0,21060.687368073253
20412.0,0,29853.463842780817
20413.0,0,22269.146518014106
20414.0,0,31082.86913170637
20415.0,0,27078.229249511474
20416.0,0,25968.443586554196
20417.0,0,30986.67758205041
20418.0,0,32220.71818709146
20419.0,0,20794.1092197877
20420.0,0,28426.117144673226
20421.0,0,17487.15713093366
20422.0,0,19128.07858283898
20423.0,0,21340.09713293507
20424.0,0,24114.341107552893
20425.0,0,24747.65387546642
20426.0,0,15747.258367612469
20427.0,0,31453.03494928236
20501.0,0,31813.24734521552
20502.0,0,31584.62198821466
20503.0,0,33998.0906091559
20504.0,0,30884.039560056954
20505.0,0,26253.958981023174
20506.0,0,29607.51086492421
20507.0,0,33775.9854808154
20508.0,0,31277.988140396028
20509.0,0,29649.01248144495
20510.0,0,33912.37996371397
20511.0,0,31257.271177707345
20512.0,0,32614.437949981526
20513.0,0,32284.740092915523
20514.0,0,36787.09441179372
20515.0,0,35524.81334895107
20516.0,0,29760.502084796688
20517.0,0,28692.352578808408
20518.0,0,36165.59342206245
20519.0,0,32682.002659657133
20520.0,0,29793.946226896718
20521.0,0,30068.141440510513
20522.0,0,30869.542434996038
20523.0,0,31327.585537654715
20524.0,0,36192.75489244974
20525.0,0,27723.97934920333
20526.0,0,33375.72665359255
20527.0,0,27227.85480395204
20528.0,0,30242.951700141257
20529.0,0,27650.55887459184
20601.0,0,35451.947284656744
20602.0,0,45303.78256799801
20603.0,0,44546.76137288173
20604.0,0,41604.388808046424
20605.0,0,44814.49845836956
20606.0,0,48696.1602790898
20607.0,0,41186.201678467034
20608.0,0,41746.94098006335
20609.0,0,39778.08239814009
20610.0,0,38628.493745632026
20611.0,0,43390.64949678896
20612.0,0,35136.26235574682
20614.0,0,49639.51326773231
20615.0,0,50520.61661786405
20616.0,0,46342.924852615775
20617.0,0,46439.73331825643
20618.0,0,33837.02431068709
20619.0,0,39257.94213253763
20620.0,0,34858.761595432945
20621.0,0,37518.23825821323
20622.0,0,40366.71694083685
20623.0,0,35715.752796248526
20624.0,0,36497.84554755429
20625.0,0,38514.49122017428
20626.0,0,39018.72207886832
20627.0,0,37565.58225378781
20628.0,0,41113.10838773089
20629.0,0,53875.870171995615
20630.0,0,43923.59924345725
20631.0,0,33706.81964043892
20632.0,0,47195.48569407696
20633.0,0,38919.70827951062
20634.0,0,36287.313419334736
20635.0,0,41499.20139217194
20636.0,0,43455.90220327123
20637.0,0,41505.5054804006
20638.0,0,36704.14830343496
20701.0,0,44151.92050239023
20702.0,0,45824.24754244955
20703.0,0,35260.79098697024
20704.0,0,56738.22181249728
20705.0,0,35637.11865528194
20706.0,0,41847.42636656295
20707.0,0,45134.647611312765
20708.0,0,48357.35394777958
20709.0,0,47332.000254193306
20710.0,0,50846.465099413144
20711.0,0,40730.64155807667
20712.0,0,55019.141689760916
20713.0,0,49178.52434107171
20714.0,0,44675.5111756241
20715.0,0,37552.36674662667
20716.0,0,54491.45318595133
20717.0,0,44677.445406111074
20718.0,0,39646.21040674449
20719.0,0,37630.57078042254
20720.0,0,41218.15141169075
20721.0,0,57522.65738727561
20722.0,0,37541.77389149628
20723.0,0,51643.929069183316
20724.0,0,38458.76152317986
20726.0,0,48029.288325426336
20727.0,0,53602.64831640888
20728.0,0,39229.91930134925
20729.0,0,41396.06075517301
20730.0,0,47031.067146102156
20731.0,0,37753.52852782318
20732.0,0,35188.27172140553
20733.0,0,46891.285865517566
20734.0,0,42922.73330071742
20735.0,0,49868.60964753739
20801.0,0,14871.768473072543
20802.0,0,14900.564814760231
20803.0,0,12285.78099384048
20804.0,0,10819.616371264237
20806.0,0,17791.380793716893
20807.0,0,18220.006766897728
20808.0,0,16028.070367356462
20809.0,0,11481.339259192595
20810.0,0,13245.608641509918
20811.0,0,13187.14028458037
20812.0,0,12006.108912925123
20813.0,0,11250.877686862403
20814.0,0,11131.648565784753
20815.0,0,12429.740918852147
20816.0,0,16237.832486739384
20817.0,0,13884.983917926935
20818.0,0,10432.035582892348
20819.0,0,13930.670417799836
20820.0,0,13901.439947467015
20821.0,0,14533.407202516672
20822.0,0,12239.274710152391
20824.0,0,14266.11237360338
20825.0,0,14423.602591756362
20826.0,0,13276.37496563373
20827.0,0,10381.359207626945
20828.0,0,9681.963006168506
20829.0,0,10564.18238470781
20830.0,0,11726.298065995757
20901.0,0,14623.790194293317
20902.0,0,19193.366572952076
20903.0,0,25792.01158033256
20905.0,0,22831.524125162457
20906.0,0,14229.877943070269
20907.0,0,24304.0529555934
20908.0,0,14868.586922811082
20909.0,0,28430.34133174065
20910.0,0,9209.482995350212
20911.0,0,19147.877395343112
20913.0,0,10621.654977170903
20914.0,0,18249.46777771468
20915.0,0,24203.371559260115
20916.0,0,15083.008556763578
20917.0,0,21797.02369902956
20918.0,0,23557.227893135667
20919.0,0,20754.074827374952
20921.0,0,21600.713266239338
20922.0,0,17666.940290604933
20923.0,0,13734.139296016287
20926.0,0,26658.11412459952
20927.0,0,15710.137060329767
20928.0,0,17760.981272611138
21001.0,2,0.0
21003.0,0,6563.593940511073
21004.0,0,6006.445735727475
21005.0,0,15594.856183550255
21006.0,0,9407.376493251724
21007.0,0,8144.331904637585
21008.0,0,14287.342488265575
21009.0,0,21844.428842204856
21010.0,0,10519.796168394783
21011.0,0,11407.906469695623
21012.0,0,14848.15020924414
21013.0,0,23988.705114189095
21015.0,0,4464.430797208934
21016.0,0,4963.260695265022
21017.0,0,9253.325007832389
21018.0,0,11845.12750251651
21019.0,0,8241.060312363328
21020.0,0,3975.460827775455
21021.0,0,12998.145257651293
21101.0,0,18312.847788026265
21102.0,0,19900.90132283639
21103.0,0,14519.388363304768
21104.0,0,19958.78781460199
21105.0,0,27785.50294161148
21106.0,0,28414.8213063606
21107.0,0,24721.12871986634
21108.0,0,23918.918148968787
21109.0,0,21776.045176377967
21110.0,0,23911.037804006442
21111.0,0,14394.219063605367
21112.0,0,16493.939046534808
21113.0,0,15755.945997061048
21114.0,0,25197.089286165927
21115.0,0,22206.035798093904
21116.0,0,24279.504992280898
21117.0,0,11026.79614006303
21118.0,0,15329.841994149592
21119.0,0,23297.135572772553
21120.0,0,23756.082077540526
21121.0,0,23503.277095715977
21122.0,0,14580.6535982079
21123.0,0,20681.72432770375
21124.0,0,19813.463155999165
21125.0,0,25892.839884159956
21126.0,0,16969.671750946633
21201.0,3,0.0
21202.0,0,9659.0038276678
21203.0,0,10606.990206564535
21205.0,0,12194.216789663396
21206.0,0,6286.982188578665
21207.0,0,4809.955416303264
21208.0,0,13763.777455150053
21209.0,0,13947.305852203235
21210.0,0,11217.422541176073
21211.0,0,4810.080556595532
21212.0,0,7833.154697756787
21213.0,0,2517.46035959156
21214.0,0,8833.265017731517
21215.0,0,15763.97086009941
21216.0,0,4396.130064650901
21217.0,0,7737.088593641419
21218.0,0,6117.770269682562
21219.0,0,6978.917877541256
21220.0,0,8392.424933138234
21221.0,0,4667.316127632736
21222.0,0,12258.270392569402
21223.0,0,5131.7560401160945
21224.0,0,6873.973383265841
21225.0,0,16301.834926985903
21226.0,0,10854.261798352094
21227.0,3,0.0
21228.0,0,7699.210175582452
21229.0,0,11376.190423333534
21230.0,0,5348.929400795921
21231.0,0,5290.999775133487
21232.0,0,6806.227310699159
21233.0,0,3791.418125327253
21234.0,0,9160.184718261704
21301.0,0,12510.548693517345
21302.0,0,6991.969604276826
21303.0,0,10095.01170381044
21304.0,0,11315.637882811787
21305.0,0,13403.895171018237
21306.0,0,14946.859756564689
21307.0,0,11527.11881280449
21308.0,0,10186.570037510553
21309.0,0,8819.17980184978
21310.0,0,15315.791886429228
21311.0,0,7336.288818812115
21312.0,0,10272.277313616583
21313.0,0,13551.985155364198
21314.0,0,10118.218270629994
21315.0,0,17238.960330455913
21316.0,0,16499.1216925384
21317.0,0,13404.346595215984
21318.0,0,16101.69728134496
21319.0,0,8607.112333108176
21320.0,0,12953.916751881778
21321.0,0,10907.549891738665
21401.0,0,21583.318974301175
21403.0,0,20781.594280300444
21404.0,0,24131.154097964023
21405.0,0,15737.299136624919
21406.0,0,18362.75032204998
21407.0,0,15766.311525497562
21408.0,0,14485.32749932869
21409.0,0,23056.403640996465
21410.0,0,22523.32982561461
21411.0,0,25511.742354847982
21412.0,0,25282.204330028217
21413.0,0,22294.73563662183
21414.0,0,23116.148121647093
21415.0,0,15187.787837882895
21416.0,0,12744.828087907703
21417.0,0,26355.42967792284
21418.0,0,19971.86552145029
21419.0,0,24050.262112785735
21420.0,0,22549.21224184866
21421.0,0,15915.644438748108
21422.0,0,10684.894230315389
21423.0,0,18229.587503439965
21424.0,0,27317.51569047122
21425.0,0,12385.18179980758
21426.0,0,18251.440857789847
21427.0,0,26388.747575708672
21428.0,0,19113.81382732454
21429.0,0,16844.73629251787
21501.0,0,10576.30309585387
21502.0,0,5674.514682952588
21503.0,0,12941.290235303482
21504.0,0,3302.2375776504705
21506.0,0,13199.934699169875
21507.0,0,8947.898347916718
21508.0,0,11886.528299465144
21509.0,0,9358.67237098127
21510.0,0,7592.197325957735
21511.0,0,11681.102321498915
21512.0,0,14155.426969889479
21513.0,0,4889.248149579301
21514.0,0,7823.048431006314
21515.0,0,13555.453164324796
21516.0,0,6542.821269291499
21517.0,0,6230.880821145901
21519.0,0,6141.878563998764
21520.0,0,11372.868702369175
21521.0,0,5835.827942615929
21522.0,0,9488.205282287396
21523.0,0,7516.550860968321
21524.0,0,4370.718420699741
21525.0,0,8072.341565815257
21526.0,0,12705.985387081228
21527.0,0,4131.781314798136
21528.0,0,10829.359168875308
21529.0,0,7507.834461671493
21530.0,0,11881.015799984032
21601.0,3,0.0
21602.0,0,10374.942264012134
21603.0,0,9005.127707536481
21604.0,0,12138.26713806694
21605.0,0,10415.447828865532
21606.0,0,14789.940398732606
21607.0,0,10224.132460225852
21608.0,0,3217.9215266019496
21609.0,0,7452.4342744303995
21610.0,0,3949.776338533439
21611.0,0,8547.171944012294
21612.0,0,10120.98580541061
21613.0,0,12666.972539892457
21614.0,0,7361.413156881674
21615.0,0,8503.768681685597
21616.0,0,8148.150000537676
21617.0,0,6338.425006611599
21618.0,0,11244.4133321373
21619.0,0,6710.7215530537815
21620.0,0,7955.313015009865
21621.0,0,5299.712815284507
21622.0,0,6619.269666834089
21623.0,0,4622.671120471479
21701.0,0,15113.503212386922
21702.0,0,10330.573865407647
21703.0,0,12325.32247057708
21704.0,0,23000.359669574525
21705.0,0,12083.70886870232
21706.0,0,21117.105684204038
21707.0,0,15848.683181681732
21708.0,0,8285.444874609933
21709.0,0,19264.393657670935
21710.0,0,22972.119338030654
21711.0,0,19923.69485345027
21712.0,0,15644.850438434243
21713.0,0,13672.346710963204
21714.0,0,7506.797709128726
21715.0,0,7723.647330068137
21716.0,0,8470.776468105498
21717.0,0,11602.518322156013
21718.0,0,5719.126743434909
21719.0,0,8594.828270033055
21720.0,0,19464.03309660116
21721.0,0,20680.853005043955
21722.0,0,16479.849900890098
21724.0,0,24073.783606143894
21725.0,0,14539.853608436944
21726.0,0,18374.48590510836
21727.0,0,10209.471624329632
21728.0,0,25076.591195894205
30101.0,3,0.0
30102.0,0,9396.968464431951
30103.0,0,15813.458567391608
30104.0,0,5328.392021034371
30105.0,0,5224.925801471201
30106.0,0,5845.815903734106
30107.0,0,8857.277509181988
30109.0,0,12285.768698909309
30110.0,0,7514.2024957243975
30111.0,0,7587.738303318776
30112.0,0,9319.57391390684
30113.0,0,9324.705340888648
30114.0,0,6055.80180613219
30115.0,0,13617.135441118704
30116.0,0,11364.67759670295
30117.0,0,5230.896679746831
30119.0,0,4761.485288594285
30201.0,0,34271.03118225769
30202.0,0,38688.85076928431
30203.0,0,34696.5225597454
30204.0,0,40073.910454038276
30205.0,0,28106.85323082161
30206.0,0,26082.05662688122
30207.0,0,32076.38197944306
30208.0,0,29201.042233675307
30209.0,0,29856.182133869643
30211.0,0,34614.410452456636
30212.0,0,36834.194661865724
30213.0,0,26824.942288453844
30214.0,0,31371.374716554154
30215.0,0,31469.508589726905
30216.0,0,25721.36188056264
30217.0,0,34390.463366097036
30218.0,0,37035.068122831704
30219.0,0,25547.422868235742
30220.0,0,36654.8605469073
30221.0,0,37391.28793372867
30222.0,0,27396.97844260457
30223.0,0,33326.45861871831
30224.0,0,28343.21739761667
30225.0,0,31804.2003250327
30226.0,0,29140.662435642233
30301.0,0,15262.939574540575
30302.0,0,27747.699778534698
30303.0,0,24649.951985510837
30304.0,0,19926.627663639687
30305.0,0,12287.98269257526
30306.0,0,22925.933460659577
30307.0,0,28750.533396218758
30308.0,0,22226.189894042065
30309.0,0,13905.162352362224
30310.0,0,16598.648439998673
30311.0,0,11268.699281315467
30312.0,0,26929.567611600043
30313.0,0,20380.34865709453
30314.0,0,18640.23108709813
30315.0,0,15932.588669642295
30316.0,0,19896.563374416044
30317.0,0,14357.962918007774
30318.0,0,10777.421421838597
30319.0,0,25920.955652785833
30320.0,0,26599.56040398457
30321.0,0,24487.594490452688
30322.0,0,28552.569544173042
30323.0,0,22350.97131704778
30324.0,0,10084.198570635584
30325.0,0,26450.583203394377
30326.0,0,26112.72750371071
30327.0,0,20816.594310799643
30401.0,0,22525.67244870138
30402.0,0,16827.315061950103
30403.0,0,11688.532625377444
30404.0,0,25188.358153092955
30405.0,0,14067.999062132085
30406.0,0,23053.81879525669
30407.0,0,14787.81742267448
30408.0,0,23943.59247013259
30409.0,0,28865.749238638637
30410.0,0,16111.211060873784
30411.0,0,30068.85724033245
30412.0,0,25337.751605442565
30413.0,0,28421.822794881424
30414.0,0,13981.921887096536
30415.0,0,27179.623374062063
30416.0,0,27430.21662536786
30417.0,0,25721.580217774906
30418.0,0,10235.88809380107
30419.0,0,19477.187881134392
30420.0,0,15844.013499363811
30421.0,0,19549.12554639619
30422.0,0,21294.211216723357
30423.0,0,11266.07022536954
30501.0,0,47709.824961274026
30502.0,0,48798.43743896241
30503.0,0,47226.92266662137
30504.0,0,54896.42366195671
30505.0,0,51982.27286732815
30506.0,0,49343.72298104269
30507.0,0,44768.575592189576
30508.0,0,44990.28252653497
30509.0,0,53228.55964688631
