url,title,price,base_info,table_contents
https://www.gap-banknoten.de/detail/index/sArticle/145293/sCategory/230,"Jever, Stadt, 500 Mrd, 30.10.23, HU","20,00 € *",Artikel-Nr.:han_1923_2518.b_500Mrd_IIIKatalog-Nr.:1923_2518.b_500MrdErhaltung:III,Erhaltung:IIIWert:500 MrdPeriode:Hochinflation 1923Provinz:HannoverOrt:Jever
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/53456/mettmann-stadtverwaltung-5-mio-15.8.23-25.11.23-wz-li.-32-5-mm-kn-6-5-mm?c=230,"Mettmann, Stadtverwaltung, 5 Mio, 15.8.23 - 25.11.23, WZ li. 32,5 mm, KN 6,5 mm","24,00 € *",Artikel-Nr.:rhl_1923_3532.b_5Mio_III+Katalog-Nr.:1923_3532.b_5MioErhaltung:III+,Wert:5 MioErhaltung:III+Periode:Hochinflation 1923Provinz:RheinlandOrt:Mettmann
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/53030/kempen-kreis-50-mrd-10.10.23-1.4.24-reihe-a-kn-5-mm-wz-mauerwerk?c=230,"Kempen, Kreis, 50 Mrd, 10.10.23 - 1.4.24, Reihe A, KN 5 mm, Wz Mauerwerk","60,00 € *",Artikel-Nr.:rhl_1923_2605.i_50Mrd_I-Katalog-Nr.:1923_2605.i_50MrdErhaltung:I-,Erhaltung:I-Wert:50 MrdPeriode:Hochinflation 1923Provinz:RheinlandOrt:Kempen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/55274/glauchau-neidhard-saup-50-t-18.8.23-nullen-der-wz-7-mm-hoch?c=230,"Glauchau, Neidhard & Saup, 50 T, 18.8.23, Nullen der WZ 7 mm hoch","150,00 € *",Artikel-Nr.:sac_1923_1799.fII_50T_III-Katalog-Nr.:1923_1799.fII_50TErhaltung:III-,Erhaltung:III-Provinz:SachsenPeriode:Hochinflation 1923Wert:50 TOrt:Glauchau
https://www.gap-banknoten.de/detail/index/sArticle/107072/sCategory/230,"Bremen, Finanzdeputation, 100 Mrd, 9.11.23, 6*l KN schwarz","15,00 € *",Artikel-Nr.:han_1923_0580.ga_100Mrd_IKatalog-Nr.:1923_0580.ga_100MrdErhaltung:I,Erhaltung:IWert:100 MrdPeriode:Hochinflation 1923Provinz:HannoverOrt:Bremen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/100421/thum-erzgeb.-stadtgirokasse-100-t-1.8.23-eigenscheck-mit-us.?c=230,"Thum (Erzgeb.), Stadtgirokasse, 100 T, 1.8.23, Eigenscheck, mit Us.","40,00 € *",Artikel-Nr.:sac_1923_5165.d_100T_III-Katalog-Nr.:1923_5165.d_100TErhaltung:III-,Erhaltung:III-Wert:100 TProvinz:SachsenPeriode:Hochinflation 1923Ort:Thum (Erzgeb.)
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/82243/beckum-kreis-10-mrd-25.10.23?c=230,"Beckum, Kreis, 10 Mrd, 25.10.23","30,00 € *",Artikel-Nr.:wfl_1923_0284.a_10Mrd_III-Katalog-Nr.:1923_0284.a_10MrdErhaltung:III-,Wert:10 MrdErhaltung:III-Provinz:WestfalenPeriode:Hochinflation 1923Ort:Beckum
https://www.gap-banknoten.de/detail/index/sArticle/120883/sCategory/230,"Marienstein, Gewerkschaft und Zementwerk, 1 Mio, 15.8.23","30,00 € *",Artikel-Nr.:bay_1923_3450.a_1Mio_IVKatalog-Nr.:1923_3450.a_1MioErhaltung:IV,Wert:1 MioErhaltung:IVProvinz:BayernPeriode:Hochinflation 1923Ort:Marienstein
https://www.gap-banknoten.de/detail/index/sArticle/113644/sCategory/230,"Neuhaldensleben, Sparkasse des Kreises, 200 T, 14.8.23","240,00 € *",Artikel-Nr.:prs_1923_3792_200T_IIIKatalog-Nr.:1923_3792_200TErhaltung:III,Erhaltung:IIIWert:200 TProvinz:Provinz SachsenPeriode:Hochinflation 1923Ort:Neuhaldensleben
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/82840/reisholz-a.-friedr.-flender-1-mio-14.8.23-beurath-den?c=230,"Reisholz, A. Friedr. Flender, 1 Mio, 14.8.23; ""Beurath"", ""den""","50,00 € *",Artikel-Nr.:rhl_1923_4508.a1_1Mio_IIKatalog-Nr.:1923_4508.a1_1MioErhaltung:II,Erhaltung:IIWert:1 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Reisholz
https://www.gap-banknoten.de/detail/index/sArticle/144239/sCategory/230,"Kiel, Allgem. Konsumverein, 200 T, 28.8.23","15,00 € *",Artikel-Nr.:slho_1923_2616.a_200T_IIIKatalog-Nr.:1923_2616.a_200TErhaltung:III,Erhaltung:IIIWert:200 TProvinz:Schleswig-HolsteinPeriode:Hochinflation 1923Ort:Kiel
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/56629/zwenkau-stadtgemeinde-500-t-15.8.23-scheck-a.-girokasse?c=230,"Zwenkau, Stadtgemeinde, 500 T, 15.8.23, Scheck a. Girokasse","17,00 € *",Artikel-Nr.:sac_1923_5831.a_500T_IIKatalog-Nr.:1923_5831.a_500TErhaltung:II,Erhaltung:IIWert:500 TProvinz:SachsenPeriode:Hochinflation 1923Ort:Zwenkau
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/103969/schorndorf-stadt-1-mio-1.9.23-1-hu?c=230,"Schorndorf, Stadt, 1 Mio, 1.9.23, 1 HU","35,00 € *",Artikel-Nr.:wtb_1923_5041.a_1Mio_IKatalog-Nr.:1923_5041.a_1MioErhaltung:I,Erhaltung:IWert:1 MioPeriode:Hochinflation 1923Provinz:WürttembergOrt:Schorndorf
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/98153/markneukirchen-plauener-bank-500-t-8.8.23-scheck-auf-adca-kn?c=230,"Markneukirchen, Plauener Bank, 500 T, 8.8.23, Scheck auf ADCA, № KN *","50,00 € *",Artikel-Nr.:sac_1923_3462_500T_IIIKatalog-Nr.:1923_3462_500TErhaltung:III,Erhaltung:IIIWert:500 TProvinz:SachsenPeriode:Hochinflation 1923Ort:Markneukirchen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/56096/penig-patentpapierfabrik-50-mrd-od-form-b-st-b-entw.?c=230,"Penig, Patentpapierfabrik, 50 Mrd, oD, Form B, St B, entw.","25,00 € *",Artikel-Nr.:sac_1923_4275.h-e_50Mrd_IIIKatalog-Nr.:1923_4275.h-e_50MrdErhaltung:III,Erhaltung:IIIWert:50 MrdProvinz:SachsenPeriode:Hochinflation 1923Ort:Penig
https://www.gap-banknoten.de/detail/index/sArticle/130801/sCategory/230,"Breslau, Reichsbahndirektion, 100 Mio, 27.9.23, Streifen u. Udr. 44 mm, ""r"" in Nr 3,0 mm hoch","8,00 € *",Artikel-Nr.:sln_1923_0003.08c_100Mio_I-Katalog-Nr.:1923_0003.08c_100MioErhaltung:I-,Erhaltung:I-Wert:100 MioPeriode:Hochinflation 1923Provinz:SchlesienOrt:Breslau
https://www.gap-banknoten.de/detail/index/sArticle/107122/sCategory/230,"Geestemünde, Tecklenborg, 1 Mio, 8.8.23 - 31.8.23, Wz. ""43""","120,00 € *",Artikel-Nr.:han_1923_1685.b_1Mio_IVKatalog-Nr.:1923_1685.b_1MioErhaltung:IV,Wert:1 MioErhaltung:IVPeriode:Hochinflation 1923Provinz:HannoverOrt:Geestemünde
https://www.gap-banknoten.de/detail/index/sArticle/113540/sCategory/230,"Laucha (Unstrut), Magistrat, 2 Bio, 20.11.23","60,00 € *",Artikel-Nr.:prs_1923_2930.t_2Bio_IIKatalog-Nr.:1923_2930.t_2BioErhaltung:II,Erhaltung:IIWert:2 BioProvinz:Provinz SachsenPeriode:Hochinflation 1923Ort:Laucha (Unstrut)
https://www.gap-banknoten.de/detail/index/sArticle/108577/sCategory/230,"Singen, Stadt, 5 Bio, 16.11.23, № KN 6*l, mit St.","30,00 € *",Artikel-Nr.:bad_1923_4795.5_5Bio_IIKatalog-Nr.:1923_4795.5_5BioErhaltung:II,Erhaltung:IIWert:5 BioProvinz:BadenPeriode:Hochinflation 1923Ort:Singen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/60357/erwitte-anroechte-garantieverband-20-mrd-26.10.23?c=230,"Erwitte-Anröchte, Garantieverband, 20 Mrd, 26.10.23","20,00 € *",Artikel-Nr.:wfl_1923_1406_20Mrd_IIIKatalog-Nr.:1923_1406_20MrdErhaltung:III,Erhaltung:IIIWert:20 MrdProvinz:WestfalenPeriode:Hochinflation 1923Ort:Erwitte-Anröchte
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/94096/zella-mehlis-mercedes-bueromaschinen-u.-waffenwerke-5-mio-1.9.23?c=230,"Zella-Mehlis, Mercedes, Büromaschinen- u. Waffenwerke, 5 Mio, 1.9.23","60,00 € *",Artikel-Nr.:thue_1923_5776.a_5Mio_IIIKatalog-Nr.:1923_5776.a_5MioErhaltung:III,Erhaltung:IIIWert:5 MioPeriode:Hochinflation 1923Provinz:ThüringenOrt:Zella-Mehlis
https://www.gap-banknoten.de/detail/index/sArticle/121260/sCategory/230,"Viechtach, Bankgeschäft Schub, 5 Mio, 24.8.23, Rot- und Schwarzdruck, ""5"" 4.7, Nullen 3 mm","45,00 € *",Artikel-Nr.:bay_1923_5328.e_5Mio_IIIKatalog-Nr.:1923_5328.e_5MioErhaltung:III,Erhaltung:IIIWert:5 MioProvinz:BayernPeriode:Hochinflation 1923Ort:Viechtach
https://www.gap-banknoten.de/detail/index/sArticle/143988/sCategory/230,"Kreuznach, Stadt, 5 Mio, 10.8.23 - 1.4.24","25,00 € *",Artikel-Nr.:rhl_1923_2812.g2_5Mio_III+Katalog-Nr.:1923_2812.g2_5MioErhaltung:III+,Wert:5 MioErhaltung:III+Periode:Hochinflation 1923Provinz:RheinlandOrt:Kreuznach
https://www.gap-banknoten.de/detail/index/sArticle/113677/sCategory/230,"Rossla, Rentkammer, 1 Mio, 30.8.23","55,00 € *",Artikel-Nr.:prs_1923_4632.c_1Mio_IIIKatalog-Nr.:1923_4632.c_1MioErhaltung:III,Erhaltung:IIIWert:1 MioProvinz:Provinz SachsenPeriode:Hochinflation 1923Ort:Rossla
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/55854/markneukirchen-commerz-und-privat-bank-2-mio-8.8.23-scheck-a.-plauener-bank?c=230,"Markneukirchen, Commerz- und Privat-Bank, 2 Mio, 8.8.23, Scheck a. Plauener Bank","45,00 € *",Artikel-Nr.:sac_1923_3461_2Mio_IIIKatalog-Nr.:1923_3461_2MioErhaltung:III,Erhaltung:IIIWert:2 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Markneukirchen
https://www.gap-banknoten.de/detail/index/sArticle/114988/sCategory/230,"Frankfurt am Main, Stadt, 100 Mio, 28.9.23, Wz Wellen, No KN rot, Serie D, Rs. grün","10,00 € *",Artikel-Nr.:hes_1923_1522.r2_100Mio_IKatalog-Nr.:1923_1522.r2_100MioErhaltung:I,Erhaltung:IWert:100 MioPeriode:Hochinflation 1923Provinz:HessenOrt:Frankfurt am Main
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/84543/leubsdorf-gemeindeverband-500-mio-20.9.23-a?c=230,"Leubsdorf, Gemeindeverband, 500 Mio, 20.9.23, A","60,00 € *",Artikel-Nr.:sac_1923_3230.b_500Mio_IIIKatalog-Nr.:1923_3230.b_500MioErhaltung:III,Erhaltung:IIIWert:500 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Leubsdorf
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/52806/gladbach-kreise-crefeld-gladbach-grevenbroich-1-bio-30.10.23-kn-6-s?c=230,"Gladbach, Kreise Crefeld, Gladbach, Grevenbroich…, 1 Bio, 30.10.23, KN 6*s","65,00 € *",Artikel-Nr.:rhl_1923_1792.a_1Bio_IKatalog-Nr.:1923_1792.a_1BioErhaltung:I,Erhaltung:IWert:1 BioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Gladbach
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/82256/burgsteinfurt-staedtische-sparkasse-5-mrd-15.10.23?c=230,"Burgsteinfurt, Städtische Sparkasse, 5 Mrd, 15.10.23","60,00 € *",Artikel-Nr.:wfl_1923_0689.d_5Mrd_IIIKatalog-Nr.:1923_0689.d_5MrdErhaltung:III,Erhaltung:IIIWert:5 MrdProvinz:WestfalenPeriode:Hochinflation 1923Ort:Burgsteinfurt
https://www.gap-banknoten.de/detail/index/sArticle/139519/sCategory/230,"Schwäbisch Gmünd, Stadtkasse, 100 T, 13.8.23, Aussteller: Julius Kucher jr.","200,00 € *",Artikel-Nr.:wtb_1923_5067.bII_100T_IIIKatalog-Nr.:1923_5067.bII_100TErhaltung:III,Erhaltung:IIIWert:100 TPeriode:Hochinflation 1923Provinz:WürttembergOrt:Schwäbisch Gmünd
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/54244/viersen-dresdner-bank-1-mio-12.8.23?c=230,"Viersen, Dresdner Bank, 1 Mio, 12.8.23","40,00 € *",Artikel-Nr.:rhl_1923_5333.d_1Mio_IIIKatalog-Nr.:1923_5333.d_1MioErhaltung:III,Erhaltung:IIIWert:1 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Viersen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/82284/aalen-riegerwerk-ag-500-t-10.8.23-no-kn-ohne-raster?c=230,"Aalen, Riegerwerk AG, 500 T, 10.8.23, No KN ohne Raster","10,00 € *",Artikel-Nr.:wtb_1923_0009.c_500T_IIKatalog-Nr.:1923_0009.c_500TErhaltung:II,Erhaltung:IIWert:500 TPeriode:Hochinflation 1923Provinz:WürttembergOrt:Aalen
https://www.gap-banknoten.de/detail/index/sArticle/146177/sCategory/230,"Kissingen-Münnerstadt, Bezirksgemeinde, 1 Mrd, oD, Üdr. auf 20Mio","32,00 € *",Artikel-Nr.:bay_1923_2667.b_1Mrd_IIIKatalog-Nr.:1923_2667.b_1MrdErhaltung:III,Erhaltung:IIIWert:1 MrdProvinz:BayernPeriode:Hochinflation 1923Ort:Kissingen-Münnerstadt
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/54385/wipperfuerth-kreis-2-mio-22.8.23-a-kn-6-l-wertzeile-rotbraun?c=230,"Wipperfürth, Kreis, 2 Mio, 22.8.23, A, № KN 6*l, Wertzeile rotbraun","25,00 € *",Artikel-Nr.:rhl_1923_5658.a_2Mio_IIKatalog-Nr.:1923_5658.a_2MioErhaltung:II,Erhaltung:IIWert:2 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Wipperfürth
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/49905/greifenhagen-kreis-100-mrd-30.10.23?c=230,"Greifenhagen, Kreis, 100 Mrd, 30.10.23","45,00 € *",Artikel-Nr.:pom_1923_1882.b_100Mrd_IIIKatalog-Nr.:1923_1882.b_100MrdErhaltung:III,Erhaltung:IIIWert:100 MrdPeriode:Hochinflation 1923Provinz:PommernOrt:Greifenhagen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/54062/solingen-stadt-2-mio-15.8.23-uedr-a.-200-mk?c=230,"Solingen, Stadt, 2 Mio, 15.8.23, Üdr a. 200 Mk","30,00 € *",Artikel-Nr.:rhl_1923_4809.f_2Mio_IIIKatalog-Nr.:1923_4809.f_2MioErhaltung:III,Erhaltung:IIIWert:2 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Solingen
https://www.gap-banknoten.de/detail/index/sArticle/125290/sCategory/230,"Attendorn, Stadt, 2 Bio, 25,11,23","35,00 € *",Artikel-Nr.:wfl_1923_0171.q_2Bio_IIIKatalog-Nr.:1923_0171.q_2BioErhaltung:III,Erhaltung:IIIWert:2 BioProvinz:WestfalenPeriode:Hochinflation 1923Ort:Attendorn
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/103966/stuttgart-waldorf-astoria-cigarettenfabrik-5-mrd-od-uedr.-auf-5-mio?c=230,"Stuttgart, Waldorf-Astoria Cigarettenfabrik, 5 Mrd, oD, Üdr. auf 5 Mio","30,00 € *",Artikel-Nr.:wtb_1923_4929.b_5Mrd_II+Katalog-Nr.:1923_4929.b_5MrdErhaltung:II+,Wert:5 MrdErhaltung:II+Periode:Hochinflation 1923Provinz:WürttembergOrt:Stuttgart
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/55373/groitzsch-gebr.-schmidt-5-mio-15.8.23?c=230,"Groitzsch, Gebr. Schmidt, 5 Mio, 15.8.23","25,00 € *",Artikel-Nr.:sac_1923_1927_5Mio_IIIKatalog-Nr.:1923_1927_5MioErhaltung:III,Erhaltung:IIIWert:5 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Groitzsch
https://www.gap-banknoten.de/detail/index/sArticle/135960/sCategory/230,"Dinslaken, Kreis, 5 Bio, 9.11.23, KN 6*s Yb","75,00 € *",Artikel-Nr.:rhl_1923_1024.d_5Bio_I-Katalog-Nr.:1923_1024.d_5BioErhaltung:I-,Erhaltung:I-Wert:5 BioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Dinslaken
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/60224/bottrop-usw.-staedte-20-t-15.8.23-o.wz.-kn-6-s-4-5-mm-5stell-rot-bisher-unbekannt?c=230,"Bottrop, usw., Städte, 20 T, 15.8.23, o.Wz., KN 6*s 4,5 mm (5stell) rot, bisher unbekannt","25,00 € *",Artikel-Nr.:wfl_1923_0544.d_20T_I-Katalog-Nr.:1923_0544.d_20TErhaltung:I-,"Erhaltung:I-Wert:20 TProvinz:WestfalenPeriode:Hochinflation 1923Ort:Bottrop, usw."
https://www.gap-banknoten.de/detail/index/sArticle/121016/sCategory/230,"Oberstdorf, Genossenschaftsbank, 1 Mrd, 27.10.23","35,00 € *",Artikel-Nr.:bay_1923_4061.a_1Mrd_IIIKatalog-Nr.:1923_4061.a_1MrdErhaltung:III,Erhaltung:IIIWert:1 MrdProvinz:BayernPeriode:Hochinflation 1923Ort:Oberstdorf
https://www.gap-banknoten.de/detail/index/sArticle/135939/sCategory/230,"Crefeld, Darmstädter- u. Nationalbank, 1 Mio, 1.8.23","45,00 € *",Artikel-Nr.:rhl_1923_0916.b_1Mio_III-Katalog-Nr.:1923_0916.b_1MioErhaltung:III-,Wert:1 MioErhaltung:III-Periode:Hochinflation 1923Provinz:RheinlandOrt:Crefeld
https://www.gap-banknoten.de/detail/index/sArticle/145416/sCategory/230,"Halle, Reichsbahndirektion, 20 Mrd, 24.10.23,","22,00 € *",Artikel-Nr.:prs_1923_0010.06a_20Mrd_I-Katalog-Nr.:1923_0010.06a_20MrdErhaltung:I-,Erhaltung:I-Wert:20 MrdProvinz:Provinz SachsenPeriode:Hochinflation 1923Ort:Halle
https://www.gap-banknoten.de/detail/index/sArticle/107043/sCategory/230,"Braunschweig, Staatsbank, 1 Mio, 6.8.23, Wz Schippen, Lit M-Z, KN 5stellig","7,00 € *",Artikel-Nr.:han_1923_0568.a_1Mio_IIKatalog-Nr.:1923_0568.a_1MioErhaltung:II,Erhaltung:IIWert:1 MioPeriode:Hochinflation 1923Provinz:HannoverOrt:Braunschweig
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/97137/kaiserwerth-buergermeisterei-10-mrd-od-uedr.-auf-10-mio?c=230,"Kaiserwerth, Bürgermeisterei, 10 Mrd, oD, Üdr. auf 10 Mio","50,00 € *",Artikel-Nr.:rhl_1923_2561.c_10Mrd_III+Katalog-Nr.:1923_2561.c_10MrdErhaltung:III+,Wert:10 MrdErhaltung:III+Periode:Hochinflation 1923Provinz:RheinlandOrt:Kaiserwerth
https://www.gap-banknoten.de/detail/index/sArticle/113567/sCategory/230,"Magdeburg-Neustadt, Joh. Gottl. Hauswaldt, 10 Mrd, oD, Vs. Druck dunkelblau oder schwarz","15,00 € *",Artikel-Nr.:prs_1923_3415.a_10Mrd_I-Katalog-Nr.:1923_3415.a_10MrdErhaltung:I-,Erhaltung:I-Wert:10 MrdProvinz:Provinz SachsenPeriode:Hochinflation 1923Ort:Magdeburg-Neustadt
https://www.gap-banknoten.de/detail/index/sArticle/120225/sCategory/230,"Oberweißbach, Sparkasse, 2 Mio, 20.8.23, ohne St.","30,00 € *",Artikel-Nr.:thue_1923_4073.k_2Mio_IIIKatalog-Nr.:1923_4073.k_2MioErhaltung:III,Erhaltung:IIIWert:2 MioPeriode:Hochinflation 1923Provinz:ThüringenOrt:Oberweißbach
https://www.gap-banknoten.de/detail/index/sArticle/120698/sCategory/230,"Dingolfing, Bezirkssparkasse, 5 Mrd, 2.11.23, 1SF 0106","35,00 € *",Artikel-Nr.:bay_1923_1020.m_5Mrd_IIIKatalog-Nr.:1923_1020.m_5MrdErhaltung:III,Erhaltung:IIIWert:5 MrdProvinz:BayernPeriode:Hochinflation 1923Ort:Dingolfing
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/54356/wiehl-gemeindekasse-200-mio-28.9.23-dem-vorzeiger?c=230,"Wiehl, Gemeindekasse, 200 Mio, 28.9.23, ""dem Vorzeiger""","180,00 € *",Artikel-Nr.:rhl_1923_5606.a_200Mio_IIIKatalog-Nr.:1923_5606.a_200MioErhaltung:III,Erhaltung:IIIPeriode:Hochinflation 1923Provinz:RheinlandWert:200 MioOrt:Wiehl
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/93974/russdorf-gemeindespar-und-girokasse-1-mio-10.8.23-nzv-farbig?c=230,"Rußdorf, Gemeindespar- und Girokasse, 1 Mio, 10.8.23, ""NzV"" farbig","60,00 € *",Artikel-Nr.:thue_1923_4678.e_1Mio_IIIKatalog-Nr.:1923_4678.e_1MioErhaltung:III,Erhaltung:IIIWert:1 MioPeriode:Hochinflation 1923Provinz:ThüringenOrt:Rußdorf
https://www.gap-banknoten.de/detail/index/sArticle/114934/sCategory/230,"Darmstadt, Landesbank, 50 Mio, 1.9.23, KN grün, 5st, Serie B, D","4,00 € *",Artikel-Nr.:hes_1923_0956.d2_50Mio_IKatalog-Nr.:1923_0956.d2_50MioErhaltung:I,Erhaltung:IWert:50 MioPeriode:Hochinflation 1923Provinz:HessenOrt:Darmstadt
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/53704/ohligs-stadt-10-mrd-2.10.23-d-kn?c=230,"Ohligs, Stadt, 10 Mrd, 2.10.23, D № KN","40,00 € *",Artikel-Nr.:rhl_1923_4247.h_10Mrd_IIIKatalog-Nr.:1923_4247.h_10MrdErhaltung:III,Erhaltung:IIIWert:10 MrdPeriode:Hochinflation 1923Provinz:RheinlandOrt:Ohligs
https://www.gap-banknoten.de/detail/index/sArticle/125099/sCategory/230,"Burscheid, Vereinigte Ziegel- u. Klinker-Werke, 1 Mio, Aug. 23, ohne KN","25,00 € *",Artikel-Nr.:rhl_1923_0698.a1_1Mio_IIKatalog-Nr.:1923_0698.a1_1MioErhaltung:II,Erhaltung:IIWert:1 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Burscheid
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/103819/esslingen-stadt-1-bio-7.11.23-kn-4-4-mm?c=230,"Eßlingen, Stadt, 1 Bio, 7.11.23, KN 4,4 mm","25,00 € *",Artikel-Nr.:wtb_1923_1441.g_1Bio_IIIKatalog-Nr.:1923_1441.g_1BioErhaltung:III,Erhaltung:IIIWert:1 BioPeriode:Hochinflation 1923Provinz:WürttembergOrt:Eßlingen
https://www.gap-banknoten.de/detail/index/sArticle/120815/sCategory/230,"Kaufbeuren, Stadt, 500 T, 8.8.23, Üdr. a. 50 Mk Wz Wellenbündel","40,00 € *",Artikel-Nr.:bay_1923_2595.b_500T_IVKatalog-Nr.:1923_2595.b_500TErhaltung:IV,Wert:500 TErhaltung:IVProvinz:BayernPeriode:Hochinflation 1923Ort:Kaufbeuren
https://www.gap-banknoten.de/detail/index/sArticle/142401/sCategory/230,"Altona, Reichsbahndirektion, 1 Bio, 14.11.23,. Wz. Wellenbündel, G KN 4,5 mm","25,00 € *",Artikel-Nr.:slho_1923_0001.23cG_1Bio_I-Katalog-Nr.:1923_0001.23cG_1BioErhaltung:I-,Erhaltung:I-Wert:1 BioProvinz:Schleswig-HolsteinPeriode:Hochinflation 1923Ort:Altona
https://www.gap-banknoten.de/detail/index/sArticle/120916/sCategory/230,"München, Hypotheken- und Wechselbank, 5 Mio, 20.8.23, G","30,00 € *",Artikel-Nr.:bay_1923_3655.ii_5Mio_IIIKatalog-Nr.:1923_3655.ii_5MioErhaltung:III,Erhaltung:IIIWert:5 MioProvinz:BayernPeriode:Hochinflation 1923Ort:München
https://www.gap-banknoten.de/detail/index/sArticle/108522/sCategory/230,"Müllheim, Stadt, 10 Mrd, 30.10.23","28,00 € *",Artikel-Nr.:bad_1923_3642.b_10Mrd_IIKatalog-Nr.:1923_3642.b_10MrdErhaltung:II,Erhaltung:IIWert:10 MrdProvinz:BadenPeriode:Hochinflation 1923Ort:Müllheim
https://www.gap-banknoten.de/detail/index/sArticle/142180/sCategory/230,"Magdeburg, Kohle AG, 3 Mio, 14.8.23","20,00 € *",Artikel-Nr.:prs_1923_3391.a_3Mio_III+Katalog-Nr.:1923_3391.a_3MioErhaltung:III+,Erhaltung:III+Wert:3 MioProvinz:Provinz SachsenPeriode:Hochinflation 1923Ort:Magdeburg
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/90076/neuss-stadt-10-mio-17.9.23-reihe-1-kn-6-l?c=230,"Neuss, Stadt, 10 Mio, 17.9.23, Reihe 1, № KN 6*l","8,00 € *",Artikel-Nr.:rhl_1923_3840.n_10Mio_IKatalog-Nr.:1923_3840.n_10MioErhaltung:I,Erhaltung:IWert:10 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Neuss
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/86693/crefeld-a.-schaaffhausen-scher-bankverein-2-mio-8.8.23?c=230,"Crefeld, A. Schaaffhausen'scher Bankverein, 2 Mio, 8.8.23","30,00 € *",Artikel-Nr.:rhl_1923_0923.d_2Mio_IIIKatalog-Nr.:1923_0923.d_2MioErhaltung:III,Erhaltung:IIIWert:2 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Crefeld
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/52120/aldekerk-buergermeisterei-10-mio-31.7.23-wz-35-mm-braun-1.-us.-hdschr.?c=230,"Aldekerk, Bürgermeisterei, 10 Mio, 31.7.23, WZ 35 mm braun, 1. Us. hdschr.","24,00 € *",Artikel-Nr.:rhl_1923_0033.d_10Mio_IIKatalog-Nr.:1923_0033.d_10MioErhaltung:II,Erhaltung:IIWert:10 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Aldekerk
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/84531/koenigstein-stadt-100-mrd-5.11.23?c=230,"Königstein, Stadt, 100 Mrd, 5.11.23","50,00 € *",Artikel-Nr.:sac_1923_2769.e_100Mrd_IIIKatalog-Nr.:1923_2769.e_100MrdErhaltung:III,Erhaltung:IIIWert:100 MrdProvinz:SachsenPeriode:Hochinflation 1923Ort:Königstein
