ID,year,steam_number1845,steam_number1858,steam_number1869,emp_dummy1834
20337.0,1880,0.0,0.0,0.0,0.0
20337.0,1885,0.0,0.0,0.0,0.0
20337.0,1890,0.0,0.0,0.0,0.0
20337.0,1895,0.0,0.0,0.0,0.0
20337.0,1900,0.0,0.0,0.0,0.0
20337.0,1905,0.0,0.0,0.0,0.0
20337.0,1910,0.0,0.0,0.0,0.0
20337.0,1919,0.0,0.0,0.0,0.0
20337.0,1925,0.0,0.0,0.0,0.0
20338.0,1821,0.0,0.0,0.0,0.0
20338.0,1834,0.0,0.0,0.0,0.0
20338.0,1837,0.0,0.0,0.0,0.0
20338.0,1840,0.0,0.0,0.0,0.0
20338.0,1843,0.0,0.0,0.0,0.0
20338.0,1846,0.0,0.0,0.0,0.0
20338.0,1849,0.0,0.0,0.0,0.0
20338.0,1852,0.0,0.0,0.0,0.0
20338.0,1855,0.0,0.0,0.0,0.0
20338.0,1858,0.0,0.0,0.0,0.0
20338.0,1861,0.0,0.0,0.0,0.0
20338.0,1864,0.0,0.0,0.0,0.0
20338.0,1867,0.0,0.0,0.0,0.0
20338.0,1871,0.0,0.0,0.0,0.0
20338.0,1875,0.0,0.0,0.0,0.0
20338.0,1880,0.0,0.0,0.0,0.0
20338.0,1885,0.0,0.0,0.0,0.0
20338.0,1890,0.0,0.0,0.0,0.0
20338.0,1895,0.0,0.0,0.0,0.0
20338.0,1900,0.0,0.0,0.0,0.0
20338.0,1905,0.0,0.0,0.0,0.0
20338.0,1910,0.0,0.0,0.0,0.0
20338.0,1919,0.0,0.0,0.0,0.0
20338.0,1925,0.0,0.0,0.0,0.0
20339.0,1821,0.0,0.0,0.0,0.0
20339.0,1834,0.0,0.0,0.0,0.0
20339.0,1837,0.0,0.0,0.0,0.0
20339.0,1840,0.0,0.0,0.0,0.0
20339.0,1843,0.0,0.0,0.0,0.0
20339.0,1846,0.0,0.0,0.0,0.0
20339.0,1849,0.0,0.0,0.0,0.0
20339.0,1852,0.0,0.0,0.0,0.0
20339.0,1855,0.0,0.0,0.0,0.0
20339.0,1858,0.0,0.0,0.0,0.0
20339.0,1861,0.0,0.0,0.0,0.0
20339.0,1864,0.0,0.0,0.0,0.0
20339.0,1867,0.0,0.0,0.0,0.0
20339.0,1871,0.0,0.0,0.0,0.0
20339.0,1875,0.0,0.0,0.0,0.0
20339.0,1880,0.0,0.0,0.0,0.0
20339.0,1885,0.0,0.0,0.0,0.0
20339.0,1890,0.0,0.0,0.0,0.0
20339.0,1895,0.0,0.0,0.0,0.0
20339.0,1900,0.0,0.0,0.0,0.0
20339.0,1905,0.0,0.0,0.0,0.0
20339.0,1910,0.0,0.0,0.0,0.0
20339.0,1919,0.0,0.0,0.0,0.0
20339.0,1925,0.0,0.0,0.0,0.0
20340.0,1821,0.0,0.0,0.0,0.0
20340.0,1834,0.0,0.0,0.0,0.0
20340.0,1837,0.0,0.0,0.0,0.0
20340.0,1840,0.0,0.0,0.0,0.0
20340.0,1843,0.0,0.0,0.0,0.0
20340.0,1846,0.0,0.0,0.0,0.0
20340.0,1849,0.0,0.0,0.0,0.0
20340.0,1852,0.0,0.0,0.0,0.0
20340.0,1855,0.0,0.0,0.0,0.0
20340.0,1858,0.0,0.0,0.0,0.0
20340.0,1861,0.0,0.0,0.0,0.0
20340.0,1864,0.0,0.0,0.0,0.0
20340.0,1867,0.0,0.0,0.0,0.0
20340.0,1871,0.0,0.0,0.0,0.0
20340.0,1875,0.0,0.0,0.0,0.0
20340.0,1880,0.0,0.0,0.0,0.0
20340.0,1885,0.0,0.0,0.0,0.0
20340.0,1890,0.0,0.0,0.0,0.0
20340.0,1895,0.0,0.0,0.0,0.0
20340.0,1900,0.0,0.0,0.0,0.0
20340.0,1905,0.0,0.0,0.0,0.0
20340.0,1910,0.0,0.0,0.0,0.0
20340.0,1919,0.0,0.0,0.0,0.0
20340.0,1925,0.0,0.0,0.0,0.0
20341.0,1821,0.0,0.0,0.0,0.0
20341.0,1834,0.0,0.0,0.0,0.0
20341.0,1837,0.0,0.0,0.0,0.0
20341.0,1840,0.0,0.0,0.0,0.0
20341.0,1843,0.0,0.0,0.0,0.0
20341.0,1846,0.0,0.0,0.0,0.0
20341.0,1849,0.0,0.0,0.0,0.0
20341.0,1852,0.0,0.0,0.0,0.0
20341.0,1855,0.0,0.0,0.0,0.0
20341.0,1858,0.0,0.0,0.0,0.0
20341.0,1861,0.0,0.0,0.0,0.0
20341.0,1864,0.0,0.0,0.0,0.0
20341.0,1867,0.0,0.0,0.0,0.0
20341.0,1871,0.0,0.0,0.0,0.0
20341.0,1875,0.0,0.0,0.0,0.0
20341.0,1880,0.0,0.0,0.0,0.0
20341.0,1885,0.0,0.0,0.0,0.0
20341.0,1890,0.0,0.0,0.0,0.0
20341.0,1895,0.0,0.0,0.0,0.0
20341.0,1900,0.0,0.0,0.0,0.0
20341.0,1905,0.0,0.0,0.0,0.0
20341.0,1910,0.0,0.0,0.0,0.0
20341.0,1919,0.0,0.0,0.0,0.0
20341.0,1925,0.0,0.0,0.0,0.0
20401.0,1821,0.0,0.0,2.0,0.0
20401.0,1834,0.0,0.0,2.0,0.0
20401.0,1837,0.0,0.0,2.0,0.0
20401.0,1840,0.0,0.0,2.0,0.0
20401.0,1843,0.0,0.0,2.0,0.0
20401.0,1846,0.0,0.0,2.0,0.0
20401.0,1849,0.0,0.0,2.0,0.0
20401.0,1852,0.0,0.0,2.0,0.0
20401.0,1855,0.0,0.0,2.0,0.0
20401.0,1858,0.0,0.0,2.0,0.0
20401.0,1861,0.0,0.0,2.0,0.0
20401.0,1864,0.0,0.0,2.0,0.0
20401.0,1867,0.0,0.0,2.0,0.0
20401.0,1871,0.0,0.0,2.0,0.0
20401.0,1875,0.0,0.0,2.0,0.0
20401.0,1880,0.0,0.0,2.0,0.0
20401.0,1885,0.0,0.0,2.0,0.0
20401.0,1890,0.0,0.0,2.0,0.0
20401.0,1895,0.0,0.0,2.0,0.0
20401.0,1900,0.0,0.0,2.0,0.0
20401.0,1905,0.0,0.0,2.0,0.0
20401.0,1910,0.0,0.0,2.0,0.0
20401.0,1919,0.0,0.0,2.0,0.0
20401.0,1925,0.0,0.0,2.0,0.0
20402.0,1821,0.0,0.0,0.0,0.0
20402.0,1834,0.0,0.0,0.0,0.0
20402.0,1837,0.0,0.0,0.0,0.0
20402.0,1840,0.0,0.0,0.0,0.0
20402.0,1843,0.0,0.0,0.0,0.0
20402.0,1846,0.0,0.0,0.0,0.0
20402.0,1849,0.0,0.0,0.0,0.0
20402.0,1852,0.0,0.0,0.0,0.0
20402.0,1855,0.0,0.0,0.0,0.0
20402.0,1858,0.0,0.0,0.0,0.0
20402.0,1861,0.0,0.0,0.0,0.0
20402.0,1864,0.0,0.0,0.0,0.0
20402.0,1867,0.0,0.0,0.0,0.0
20402.0,1871,0.0,0.0,0.0,0.0
20402.0,1875,0.0,0.0,0.0,0.0
20402.0,1880,0.0,0.0,0.0,0.0
20402.0,1885,0.0,0.0,0.0,0.0
20402.0,1890,0.0,0.0,0.0,0.0
20402.0,1895,0.0,0.0,0.0,0.0
20402.0,1900,0.0,0.0,0.0,0.0
20402.0,1905,0.0,0.0,0.0,0.0
20402.0,1910,0.0,0.0,0.0,0.0
20402.0,1919,0.0,0.0,0.0,0.0
20402.0,1925,0.0,0.0,0.0,0.0
20403.0,1821,0.0,0.0,0.0,0.0
20403.0,1834,0.0,0.0,0.0,0.0
20403.0,1837,0.0,0.0,0.0,0.0
20403.0,1840,0.0,0.0,0.0,0.0
20403.0,1843,0.0,0.0,0.0,0.0
20403.0,1846,0.0,0.0,0.0,0.0
20403.0,1849,0.0,0.0,0.0,0.0
20403.0,1852,0.0,0.0,0.0,0.0
20403.0,1855,0.0,0.0,0.0,0.0
20403.0,1858,0.0,0.0,0.0,0.0
20403.0,1861,0.0,0.0,0.0,0.0
20403.0,1864,0.0,0.0,0.0,0.0
20403.0,1867,0.0,0.0,0.0,0.0
20403.0,1871,0.0,0.0,0.0,0.0
20403.0,1875,0.0,0.0,0.0,0.0
20403.0,1880,0.0,0.0,0.0,0.0
20403.0,1885,0.0,0.0,0.0,0.0
20403.0,1890,0.0,0.0,0.0,0.0
20403.0,1895,0.0,0.0,0.0,0.0
20403.0,1900,0.0,0.0,0.0,0.0
20403.0,1905,0.0,0.0,0.0,0.0
20403.0,1910,0.0,0.0,0.0,0.0
20403.0,1919,0.0,0.0,0.0,0.0
20403.0,1925,0.0,0.0,0.0,0.0
20404.0,1821,0.0,0.0,0.0,0.0
20404.0,1834,0.0,0.0,0.0,0.0
20404.0,1837,0.0,0.0,0.0,0.0
20404.0,1840,0.0,0.0,0.0,0.0
20404.0,1843,0.0,0.0,0.0,0.0
20404.0,1846,0.0,0.0,0.0,0.0
20404.0,1849,0.0,0.0,0.0,0.0
20404.0,1852,0.0,0.0,0.0,0.0
20404.0,1855,0.0,0.0,0.0,0.0
20404.0,1858,0.0,0.0,0.0,0.0
20404.0,1861,0.0,0.0,0.0,0.0
20404.0,1864,0.0,0.0,0.0,0.0
20404.0,1867,0.0,0.0,0.0,0.0
20404.0,1871,0.0,0.0,0.0,0.0
20404.0,1875,0.0,0.0,0.0,0.0
20404.0,1880,0.0,0.0,0.0,0.0
20404.0,1885,0.0,0.0,0.0,0.0
20404.0,1890,0.0,0.0,0.0,0.0
20404.0,1895,0.0,0.0,0.0,0.0
20404.0,1900,0.0,0.0,0.0,0.0
20404.0,1905,0.0,0.0,0.0,0.0
20404.0,1910,0.0,0.0,0.0,0.0
20404.0,1919,0.0,0.0,0.0,0.0
20404.0,1925,0.0,0.0,0.0,0.0
20405.0,1821,0.0,0.0,0.0,0.0
20405.0,1834,0.0,0.0,0.0,0.0
20405.0,1837,0.0,0.0,0.0,0.0
20405.0,1840,0.0,0.0,0.0,0.0
20405.0,1843,0.0,0.0,0.0,0.0
20405.0,1846,0.0,0.0,0.0,0.0
20405.0,1849,0.0,0.0,0.0,0.0
20405.0,1852,0.0,0.0,0.0,0.0
20405.0,1855,0.0,0.0,0.0,0.0
20405.0,1858,0.0,0.0,0.0,0.0
20405.0,1861,0.0,0.0,0.0,0.0
20405.0,1864,0.0,0.0,0.0,0.0
20405.0,1867,0.0,0.0,0.0,0.0
20405.0,1871,0.0,0.0,0.0,0.0
20405.0,1875,0.0,0.0,0.0,0.0
20405.0,1880,0.0,0.0,0.0,0.0
20405.0,1885,0.0,0.0,0.0,0.0
20405.0,1890,0.0,0.0,0.0,0.0
20405.0,1895,0.0,0.0,0.0,0.0
20405.0,1900,0.0,0.0,0.0,0.0
20405.0,1905,0.0,0.0,0.0,0.0
20405.0,1910,0.0,0.0,0.0,0.0
20405.0,1919,0.0,0.0,0.0,0.0
20405.0,1925,0.0,0.0,0.0,0.0
20406.0,1821,0.0,0.0,0.0,0.0
20406.0,1834,0.0,0.0,0.0,0.0
20406.0,1837,0.0,0.0,0.0,0.0
20406.0,1840,0.0,0.0,0.0,0.0
20406.0,1843,0.0,0.0,0.0,0.0
20406.0,1846,0.0,0.0,0.0,0.0
20406.0,1849,0.0,0.0,0.0,0.0
20406.0,1852,0.0,0.0,0.0,0.0
20406.0,1855,0.0,0.0,0.0,0.0
20406.0,1858,0.0,0.0,0.0,0.0
20406.0,1861,0.0,0.0,0.0,0.0
20406.0,1864,0.0,0.0,0.0,0.0
20406.0,1867,0.0,0.0,0.0,0.0
20406.0,1871,0.0,0.0,0.0,0.0
20406.0,1875,0.0,0.0,0.0,0.0
20406.0,1880,0.0,0.0,0.0,0.0
20406.0,1885,0.0,0.0,0.0,0.0
20406.0,1890,0.0,0.0,0.0,0.0
20406.0,1895,0.0,0.0,0.0,0.0
20406.0,1900,0.0,0.0,0.0,0.0
20406.0,1905,0.0,0.0,0.0,0.0
20406.0,1910,0.0,0.0,0.0,0.0
20406.0,1919,0.0,0.0,0.0,0.0
20406.0,1925,0.0,0.0,0.0,0.0
20407.0,1821,0.0,0.0,0.0,0.0
20407.0,1834,0.0,0.0,0.0,0.0
20407.0,1837,0.0,0.0,0.0,0.0
20407.0,1840,0.0,0.0,0.0,0.0
20407.0,1843,0.0,0.0,0.0,0.0
20407.0,1846,0.0,0.0,0.0,0.0
20407.0,1849,0.0,0.0,0.0,0.0
20407.0,1852,0.0,0.0,0.0,0.0
20407.0,1855,0.0,0.0,0.0,0.0
20407.0,1858,0.0,0.0,0.0,0.0
20407.0,1861,0.0,0.0,0.0,0.0
20407.0,1864,0.0,0.0,0.0,0.0
20407.0,1867,0.0,0.0,0.0,0.0
20407.0,1871,0.0,0.0,0.0,0.0
20407.0,1875,0.0,0.0,0.0,0.0
20407.0,1880,0.0,0.0,0.0,0.0
20407.0,1885,0.0,0.0,0.0,0.0
20407.0,1890,0.0,0.0,0.0,0.0
20407.0,1895,0.0,0.0,0.0,0.0
20407.0,1900,0.0,0.0,0.0,0.0
20407.0,1905,0.0,0.0,0.0,0.0
20407.0,1910,0.0,0.0,0.0,0.0
20407.0,1919,0.0,0.0,0.0,0.0
20407.0,1925,0.0,0.0,0.0,0.0
20408.0,1821,0.0,0.0,0.0,0.0
20408.0,1834,0.0,0.0,0.0,0.0
20408.0,1837,0.0,0.0,0.0,0.0
20408.0,1840,0.0,0.0,0.0,0.0
20408.0,1843,0.0,0.0,0.0,0.0
20408.0,1846,0.0,0.0,0.0,0.0
20408.0,1849,0.0,0.0,0.0,0.0
20408.0,1852,0.0,0.0,0.0,0.0
20408.0,1855,0.0,0.0,0.0,0.0
20408.0,1858,0.0,0.0,0.0,0.0
20408.0,1861,0.0,0.0,0.0,0.0
20408.0,1864,0.0,0.0,0.0,0.0
20408.0,1867,0.0,0.0,0.0,0.0
20408.0,1871,0.0,0.0,0.0,0.0
20408.0,1875,0.0,0.0,0.0,0.0
20408.0,1880,0.0,0.0,0.0,0.0
20408.0,1885,0.0,0.0,0.0,0.0
20408.0,1890,0.0,0.0,0.0,0.0
20408.0,1895,0.0,0.0,0.0,0.0
20408.0,1900,0.0,0.0,0.0,0.0
20408.0,1905,0.0,0.0,0.0,0.0
20408.0,1910,0.0,0.0,0.0,0.0
20408.0,1919,0.0,0.0,0.0,0.0
20408.0,1925,0.0,0.0,0.0,0.0
20409.0,1821,0.0,0.0,0.0,0.0
20409.0,1834,0.0,0.0,0.0,0.0
20409.0,1837,0.0,0.0,0.0,0.0
20409.0,1840,0.0,0.0,0.0,0.0
20409.0,1843,0.0,0.0,0.0,0.0
20409.0,1846,0.0,0.0,0.0,0.0
20409.0,1849,0.0,0.0,0.0,0.0
20409.0,1852,0.0,0.0,0.0,0.0
20409.0,1855,0.0,0.0,0.0,0.0
20409.0,1858,0.0,0.0,0.0,0.0
20409.0,1861,0.0,0.0,0.0,0.0
20409.0,1864,0.0,0.0,0.0,0.0
20409.0,1867,0.0,0.0,0.0,0.0
20409.0,1871,0.0,0.0,0.0,0.0
20409.0,1875,0.0,0.0,0.0,0.0
20409.0,1880,0.0,0.0,0.0,0.0
20409.0,1885,0.0,0.0,0.0,0.0
20409.0,1890,0.0,0.0,0.0,0.0
20409.0,1895,0.0,0.0,0.0,0.0
20409.0,1900,0.0,0.0,0.0,0.0
20409.0,1905,0.0,0.0,0.0,0.0
20409.0,1910,0.0,0.0,0.0,0.0
20409.0,1919,0.0,0.0,0.0,0.0
20409.0,1925,0.0,0.0,0.0,0.0
20410.0,1821,0.0,0.0,0.0,0.0
20410.0,1834,0.0,0.0,0.0,0.0
20410.0,1837,0.0,0.0,0.0,0.0
20410.0,1840,0.0,0.0,0.0,0.0
20410.0,1843,0.0,0.0,0.0,0.0
20410.0,1846,0.0,0.0,0.0,0.0
20410.0,1849,0.0,0.0,0.0,0.0
20410.0,1852,0.0,0.0,0.0,0.0
20410.0,1855,0.0,0.0,0.0,0.0
20410.0,1858,0.0,0.0,0.0,0.0
20410.0,1861,0.0,0.0,0.0,0.0
20410.0,1864,0.0,0.0,0.0,0.0
20410.0,1867,0.0,0.0,0.0,0.0
20410.0,1871,0.0,0.0,0.0,0.0
20410.0,1875,0.0,0.0,0.0,0.0
20410.0,1880,0.0,0.0,0.0,0.0
20410.0,1885,0.0,0.0,0.0,0.0
20410.0,1890,0.0,0.0,0.0,0.0
20410.0,1895,0.0,0.0,0.0,0.0
20410.0,1900,0.0,0.0,0.0,0.0
20410.0,1905,0.0,0.0,0.0,0.0
20410.0,1910,0.0,0.0,0.0,0.0
20410.0,1919,0.0,0.0,0.0,0.0
20410.0,1925,0.0,0.0,0.0,0.0
20411.0,1821,0.0,0.0,0.0,0.0
20411.0,1834,0.0,0.0,0.0,0.0
20411.0,1837,0.0,0.0,0.0,0.0
20411.0,1840,0.0,0.0,0.0,0.0
20411.0,1843,0.0,0.0,0.0,0.0
20411.0,1846,0.0,0.0,0.0,0.0
20411.0,1849,0.0,0.0,0.0,0.0
20411.0,1852,0.0,0.0,0.0,0.0
20411.0,1855,0.0,0.0,0.0,0.0
20411.0,1858,0.0,0.0,0.0,0.0
20411.0,1861,0.0,0.0,0.0,0.0
20411.0,1864,0.0,0.0,0.0,0.0
20411.0,1867,0.0,0.0,0.0,0.0
20411.0,1871,0.0,0.0,0.0,0.0
20411.0,1875,0.0,0.0,0.0,0.0
20411.0,1880,0.0,0.0,0.0,0.0
20411.0,1885,0.0,0.0,0.0,0.0
20411.0,1890,0.0,0.0,0.0,0.0
20411.0,1895,0.0,0.0,0.0,0.0
20411.0,1900,0.0,0.0,0.0,0.0
20411.0,1905,0.0,0.0,0.0,0.0
20411.0,1910,0.0,0.0,0.0,0.0
20411.0,1919,0.0,0.0,0.0,0.0
20411.0,1925,0.0,0.0,0.0,0.0
20412.0,1821,0.0,0.0,0.0,0.0
20412.0,1834,0.0,0.0,0.0,0.0
20412.0,1837,0.0,0.0,0.0,0.0
20412.0,1840,0.0,0.0,0.0,0.0
20412.0,1843,0.0,0.0,0.0,0.0
20412.0,1846,0.0,0.0,0.0,0.0
20412.0,1849,0.0,0.0,0.0,0.0
20412.0,1852,0.0,0.0,0.0,0.0
20412.0,1855,0.0,0.0,0.0,0.0
20412.0,1858,0.0,0.0,0.0,0.0
20412.0,1861,0.0,0.0,0.0,0.0
20412.0,1864,0.0,0.0,0.0,0.0
20412.0,1867,0.0,0.0,0.0,0.0
20412.0,1871,0.0,0.0,0.0,0.0
20412.0,1875,0.0,0.0,0.0,0.0
20412.0,1880,0.0,0.0,0.0,0.0
20412.0,1885,0.0,0.0,0.0,0.0
20412.0,1890,0.0,0.0,0.0,0.0
20412.0,1895,0.0,0.0,0.0,0.0
20412.0,1900,0.0,0.0,0.0,0.0
20412.0,1905,0.0,0.0,0.0,0.0
20412.0,1910,0.0,0.0,0.0,0.0
20412.0,1919,0.0,0.0,0.0,0.0
20412.0,1925,0.0,0.0,0.0,0.0
20413.0,1821,0.0,0.0,0.0,0.0
20413.0,1834,0.0,0.0,0.0,0.0
20413.0,1837,0.0,0.0,0.0,0.0
20413.0,1840,0.0,0.0,0.0,0.0
20413.0,1843,0.0,0.0,0.0,0.0
20413.0,1846,0.0,0.0,0.0,0.0
20413.0,1849,0.0,0.0,0.0,0.0
20413.0,1852,0.0,0.0,0.0,0.0
20413.0,1855,0.0,0.0,0.0,0.0
20413.0,1858,0.0,0.0,0.0,0.0
20413.0,1861,0.0,0.0,0.0,0.0
20413.0,1864,0.0,0.0,0.0,0.0
20413.0,1867,0.0,0.0,0.0,0.0
20413.0,1871,0.0,0.0,0.0,0.0
20413.0,1875,0.0,0.0,0.0,0.0
20413.0,1880,0.0,0.0,0.0,0.0
20413.0,1885,0.0,0.0,0.0,0.0
20413.0,1890,0.0,0.0,0.0,0.0
20413.0,1895,0.0,0.0,0.0,0.0
20413.0,1900,0.0,0.0,0.0,0.0
20413.0,1905,0.0,0.0,0.0,0.0
20413.0,1910,0.0,0.0,0.0,0.0
20413.0,1919,0.0,0.0,0.0,0.0
20413.0,1925,0.0,0.0,0.0,0.0
20414.0,1821,0.0,0.0,0.0,0.0
20414.0,1834,0.0,0.0,0.0,0.0
20414.0,1837,0.0,0.0,0.0,0.0
20414.0,1840,0.0,0.0,0.0,0.0
20414.0,1843,0.0,0.0,0.0,0.0
20414.0,1846,0.0,0.0,0.0,0.0
20414.0,1849,0.0,0.0,0.0,0.0
20414.0,1852,0.0,0.0,0.0,0.0
20414.0,1855,0.0,0.0,0.0,0.0
20414.0,1858,0.0,0.0,0.0,0.0
20414.0,1861,0.0,0.0,0.0,0.0
20414.0,1864,0.0,0.0,0.0,0.0
20414.0,1867,0.0,0.0,0.0,0.0
20414.0,1871,0.0,0.0,0.0,0.0
20414.0,1875,0.0,0.0,0.0,0.0
20414.0,1880,0.0,0.0,0.0,0.0
20414.0,1885,0.0,0.0,0.0,0.0
20414.0,1890,0.0,0.0,0.0,0.0
20414.0,1895,0.0,0.0,0.0,0.0
20414.0,1900,0.0,0.0,0.0,0.0
20414.0,1905,0.0,0.0,0.0,0.0
20414.0,1910,0.0,0.0,0.0,0.0
20414.0,1919,0.0,0.0,0.0,0.0
20414.0,1925,0.0,0.0,0.0,0.0
20415.0,1821,0.0,0.0,0.0,0.0
20415.0,1834,0.0,0.0,0.0,0.0
20415.0,1837,0.0,0.0,0.0,0.0
20415.0,1840,0.0,0.0,0.0,0.0
20415.0,1843,0.0,0.0,0.0,0.0
20415.0,1846,0.0,0.0,0.0,0.0
20415.0,1849,0.0,0.0,0.0,0.0
20415.0,1852,0.0,0.0,0.0,0.0
20415.0,1855,0.0,0.0,0.0,0.0
20415.0,1858,0.0,0.0,0.0,0.0
20415.0,1861,0.0,0.0,0.0,0.0
20415.0,1864,0.0,0.0,0.0,0.0
20415.0,1867,0.0,0.0,0.0,0.0
20415.0,1871,0.0,0.0,0.0,0.0
20415.0,1875,0.0,0.0,0.0,0.0
20415.0,1880,0.0,0.0,0.0,0.0
20415.0,1885,0.0,0.0,0.0,0.0
20415.0,1890,0.0,0.0,0.0,0.0
20415.0,1895,0.0,0.0,0.0,0.0
20415.0,1900,0.0,0.0,0.0,0.0
20415.0,1905,0.0,0.0,0.0,0.0
20415.0,1910,0.0,0.0,0.0,0.0
20415.0,1919,0.0,0.0,0.0,0.0
20415.0,1925,0.0,0.0,0.0,0.0
20416.0,1821,0.0,0.0,0.0,0.0
20416.0,1834,0.0,0.0,0.0,0.0
20416.0,1837,0.0,0.0,0.0,0.0
20416.0,1840,0.0,0.0,0.0,0.0
20416.0,1843,0.0,0.0,0.0,0.0
20416.0,1846,0.0,0.0,0.0,0.0
20416.0,1849,0.0,0.0,0.0,0.0
20416.0,1852,0.0,0.0,0.0,0.0
20416.0,1855,0.0,0.0,0.0,0.0
20416.0,1858,0.0,0.0,0.0,0.0
20416.0,1861,0.0,0.0,0.0,0.0
20416.0,1864,0.0,0.0,0.0,0.0
20416.0,1867,0.0,0.0,0.0,0.0
20416.0,1871,0.0,0.0,0.0,0.0
20416.0,1875,0.0,0.0,0.0,0.0
20416.0,1880,0.0,0.0,0.0,0.0
20416.0,1885,0.0,0.0,0.0,0.0
20416.0,1890,0.0,0.0,0.0,0.0
20416.0,1895,0.0,0.0,0.0,0.0
20416.0,1900,0.0,0.0,0.0,0.0
20416.0,1905,0.0,0.0,0.0,0.0
20416.0,1910,0.0,0.0,0.0,0.0
20416.0,1919,0.0,0.0,0.0,0.0
20416.0,1925,0.0,0.0,0.0,0.0
20417.0,1821,0.0,0.0,0.0,0.0
20417.0,1834,0.0,0.0,0.0,0.0
20417.0,1837,0.0,0.0,0.0,0.0
20417.0,1840,0.0,0.0,0.0,0.0
20417.0,1843,0.0,0.0,0.0,0.0
20417.0,1846,0.0,0.0,0.0,0.0
20417.0,1849,0.0,0.0,0.0,0.0
20417.0,1852,0.0,0.0,0.0,0.0
20417.0,1855,0.0,0.0,0.0,0.0
20417.0,1858,0.0,0.0,0.0,0.0
20417.0,1861,0.0,0.0,0.0,0.0
20417.0,1864,0.0,0.0,0.0,0.0
20417.0,1867,0.0,0.0,0.0,0.0
20417.0,1871,0.0,0.0,0.0,0.0
20417.0,1875,0.0,0.0,0.0,0.0
20417.0,1880,0.0,0.0,0.0,0.0
20417.0,1885,0.0,0.0,0.0,0.0
20417.0,1890,0.0,0.0,0.0,0.0
20417.0,1895,0.0,0.0,0.0,0.0
20417.0,1900,0.0,0.0,0.0,0.0
20417.0,1905,0.0,0.0,0.0,0.0
20417.0,1910,0.0,0.0,0.0,0.0
20417.0,1919,0.0,0.0,0.0,0.0
20417.0,1925,0.0,0.0,0.0,0.0
20418.0,1821,0.0,0.0,0.0,0.0
20418.0,1834,0.0,0.0,0.0,0.0
20418.0,1837,0.0,0.0,0.0,0.0
20418.0,1840,0.0,0.0,0.0,0.0
20418.0,1843,0.0,0.0,0.0,0.0
20418.0,1846,0.0,0.0,0.0,0.0
20418.0,1849,0.0,0.0,0.0,0.0
20418.0,1852,0.0,0.0,0.0,0.0
20418.0,1855,0.0,0.0,0.0,0.0
20418.0,1858,0.0,0.0,0.0,0.0
20418.0,1861,0.0,0.0,0.0,0.0
20418.0,1864,0.0,0.0,0.0,0.0
20418.0,1867,0.0,0.0,0.0,0.0
20418.0,1871,0.0,0.0,0.0,0.0
20418.0,1875,0.0,0.0,0.0,0.0
20418.0,1880,0.0,0.0,0.0,0.0
20418.0,1885,0.0,0.0,0.0,0.0
20418.0,1890,0.0,0.0,0.0,0.0
20418.0,1895,0.0,0.0,0.0,0.0
20418.0,1900,0.0,0.0,0.0,0.0
20418.0,1905,0.0,0.0,0.0,0.0
20418.0,1910,0.0,0.0,0.0,0.0
20418.0,1919,0.0,0.0,0.0,0.0
20418.0,1925,0.0,0.0,0.0,0.0
20419.0,1821,0.0,0.0,0.0,0.0
20419.0,1834,0.0,0.0,0.0,0.0
20419.0,1837,0.0,0.0,0.0,0.0
20419.0,1840,0.0,0.0,0.0,0.0
20419.0,1843,0.0,0.0,0.0,0.0
20419.0,1846,0.0,0.0,0.0,0.0
20419.0,1849,0.0,0.0,0.0,0.0
20419.0,1852,0.0,0.0,0.0,0.0
20419.0,1855,0.0,0.0,0.0,0.0
20419.0,1858,0.0,0.0,0.0,0.0
20419.0,1861,0.0,0.0,0.0,0.0
20419.0,1864,0.0,0.0,0.0,0.0
20419.0,1867,0.0,0.0,0.0,0.0
20419.0,1871,0.0,0.0,0.0,0.0
20419.0,1875,0.0,0.0,0.0,0.0
20419.0,1880,0.0,0.0,0.0,0.0
20419.0,1885,0.0,0.0,0.0,0.0
20419.0,1890,0.0,0.0,0.0,0.0
20419.0,1895,0.0,0.0,0.0,0.0
20419.0,1900,0.0,0.0,0.0,0.0
20419.0,1905,0.0,0.0,0.0,0.0
20419.0,1910,0.0,0.0,0.0,0.0
20419.0,1919,0.0,0.0,0.0,0.0
20419.0,1925,0.0,0.0,0.0,0.0
20420.0,1821,0.0,0.0,0.0,0.0
20420.0,1834,0.0,0.0,0.0,0.0
20420.0,1837,0.0,0.0,0.0,0.0
20420.0,1840,0.0,0.0,0.0,0.0
20420.0,1843,0.0,0.0,0.0,0.0
20420.0,1846,0.0,0.0,0.0,0.0
20420.0,1849,0.0,0.0,0.0,0.0
20420.0,1852,0.0,0.0,0.0,0.0
20420.0,1855,0.0,0.0,0.0,0.0
20420.0,1858,0.0,0.0,0.0,0.0
20420.0,1861,0.0,0.0,0.0,0.0
20420.0,1864,0.0,0.0,0.0,0.0
20420.0,1867,0.0,0.0,0.0,0.0
20420.0,1871,0.0,0.0,0.0,0.0
20420.0,1875,0.0,0.0,0.0,0.0
20420.0,1880,0.0,0.0,0.0,0.0
20420.0,1885,0.0,0.0,0.0,0.0
20420.0,1890,0.0,0.0,0.0,0.0
20420.0,1895,0.0,0.0,0.0,0.0
20420.0,1900,0.0,0.0,0.0,0.0
